,from_tag,to_tag,buildid
1935,5.1.2,5.2,54924771
1936,5.1.2,5.2,54984653
1937,5.1.2,5.2,54987708
1938,5.1.2,5.2,54998480
1939,5.1.2,5.2,55004652
1940,5.1.2,5.2,55010513
1941,5.1.2,5.2,55011370
1942,5.1.2,5.2,55016677
1943,5.1.2,5.2,55019589
1944,5.1.2,5.2,55019954
1945,5.1.2,5.2,55020899
1946,5.1.2,5.2,55022600
1947,5.1.2,5.2,55023715
1948,5.1.2,5.2,55026017
1949,5.1.2,5.2,55026789
1950,5.1.2,5.2,55027890
1951,5.1.2,5.2,55030177
1952,5.1.2,5.2,55030244
1953,5.1.2,5.2,55034121
1954,5.1.2,5.2,55037098
1955,5.1.2,5.2,55038098
1956,5.1.2,5.2,55044539
1957,5.1.2,5.2,55049544
1958,5.1.2,5.2,55064678
1959,5.1.2,5.2,55080337
1960,5.1.2,5.2,55105445
1961,5.1.2,5.2,55105581
1962,5.1.2,5.2,80663347
1963,5.1.2,5.2,80667647
1964,5.1.2,5.2,80669896
1965,5.1.2,5.2,80673585
1966,5.1.2,5.2,80779389
1967,5.1.2,5.2,80780606
1968,5.1.2,5.2,80781866
1969,5.1.2,5.2,80781941
1970,5.1.2,5.2,80783688
1971,5.1.2,5.2,80790294
1972,5.1.2,5.2,80797962
1973,5.1.2,5.2,80797988
1974,5.1.2,5.2,80802175
1975,5.1.2,5.2,80813052
1976,5.1.2,5.2,80818442
1977,5.1.2,5.2,80823717
1978,5.1.2,5.2,80830578
1979,5.1.2,5.2,80838283
1980,5.1.2,5.2,80843230
1981,5.1.2,5.2,80843376
1982,5.1.2,5.2,80978743
1983,5.1.2,5.2,81011496
1984,5.1.2,5.2,81014211
1985,5.1.2,5.2,81015125
1986,5.1.2,5.2,81016277
1987,5.1.2,5.2,81019776
1988,5.1.2,5.2,81021707
1989,5.1.2,5.2,81038383
1990,5.1.2,5.2,81131124
1991,5.1.2,5.2,81342004
1992,5.1.2,5.2,68950430
1993,5.1.2,5.2,68958594
1994,5.1.2,5.2,68970839
1995,5.1.2,5.2,68982783
1996,5.1.2,5.2,68987210
1997,5.1.2,5.2,68995559
1998,5.1.2,5.2,69005337
1999,5.1.2,5.2,69011206
2000,5.1.2,5.2,69089441
2001,5.1.2,5.2,69095890
2002,5.1.2,5.2,69106009
2003,5.1.2,5.2,69106373
2004,5.1.2,5.2,69123881
2005,5.1.2,5.2,69124325
2006,5.1.2,5.2,69255836
2007,5.1.2,5.2,69256544
2008,5.1.2,5.2,69258273
2009,5.1.2,5.2,69275215
2010,5.1.2,5.2,69280859
2011,5.1.2,5.2,69288687
2012,5.1.2,5.2,69296104
2013,5.1.2,5.2,69297457
2014,5.1.2,5.2,69300212
2015,5.1.2,5.2,69306152
2016,5.1.2,5.2,69310223
2017,5.1.2,5.2,69312643
2018,5.1.2,5.2,69321066
2019,5.1.2,5.2,69323138
2020,5.1.2,5.2,69326125
2021,5.1.2,5.2,69328247
2022,5.1.2,5.2,69330160
2023,5.1.2,5.2,69332176
2024,5.1.2,5.2,69342296
2025,5.1.2,5.2,69358292
2026,5.1.2,5.2,69360341
2027,5.1.2,5.2,69401801
2028,5.1.2,5.2,69411909
2029,5.1.2,5.2,69415272
2030,5.1.2,5.2,69417317
2031,5.2,5.3,82989420
2032,5.2,5.3,95316379
2033,5.2,5.3,95346129
2034,5.2,5.3,95347172
2035,5.2,5.3,95359857
2036,5.2,5.3,95360138
2037,5.2,5.3,95369245
2038,5.2,5.3,95380476
2039,5.2,5.3,95385142
2040,5.2,5.3,95391305
2041,5.2,5.3,95391720
2042,5.2,5.3,95393738
2043,5.2,5.3,95393770
2044,5.2,5.3,95395103
2045,5.2,5.3,95402619
2046,5.2,5.3,95418534
2047,5.2,5.3,95453365
2048,5.2,5.3,95456453
2049,5.2,5.3,95467642
2050,5.2,5.3,95468332
2051,5.2,5.3,95468352
2052,5.2,5.3,95496534
2053,5.2,5.3,95534521
2054,5.2,5.3,95536662
2055,5.2,5.3,95537873
2056,5.2,5.3,95537915
2057,5.2,5.3,95540706
2058,5.2,5.3,95552251
2059,5.2,5.3,95554581
2060,5.2,5.3,95555868
2061,5.2,5.3,95566297
2062,5.2,5.3,95579390
2063,5.2,5.3,95602048
2064,5.2,5.3,95724311
2065,5.2,5.3,95770120
2066,5.2,5.3,95790431
2067,5.2,5.3,95823914
2068,5.2,5.3,95826008
2069,5.2,5.3,85328845
2070,5.2,5.3,85333796
2071,5.2,5.3,85352446
2072,5.2,5.3,85352634
2073,5.2,5.3,85470427
2074,5.2,5.3,85477171
2075,5.2,5.3,85480506
2076,5.2,5.3,85517820
2077,5.2,5.3,85517966
2078,5.2,5.3,85518124
2079,5.2,5.3,85528144
2080,5.2,5.3,85529505
2081,5.2,5.3,85540883
2082,5.2,5.3,85558862
2083,5.2,5.3,85567238
2084,5.2,5.3,85571505
2085,5.2,5.3,85672694
2086,5.2,5.3,85770408
2087,5.2,5.3,86127984
2088,5.2,5.3,86145556
2089,5.2,5.3,86172691
2090,5.2,5.3,86184898
2091,5.2,5.3,86198943
2092,5.2,5.3,100548257
2093,5.2,5.3,100560008
2094,5.2,5.3,100561125
2095,5.2,5.3,100786015
2096,5.2,5.3,100796391
2097,5.2,5.3,100821673
2098,5.2,5.3,100821698
2099,5.2,5.3,101032107
2100,5.2,5.3,87415133
2101,5.2,5.3,87459093
2102,5.2,5.3,87475968
2103,5.2,5.3,87612009
2104,5.2,5.3,87627015
2105,5.2,5.3,87642985
2106,5.2,5.3,87645958
2107,5.2,5.3,87661558
2108,5.2,5.3,87664204
2109,5.2,5.3,87666893
2110,5.2,5.3,87674304
2111,5.2,5.3,87675552
2112,5.2,5.3,87684724
2113,5.2,5.3,87692472
2114,5.2,5.3,87695939
2115,5.2,5.3,87756174
2116,5.2,5.3,87760055
2117,5.2,5.3,87760139
2118,5.2,5.3,87765532
2119,5.2,5.3,87768519
2120,5.2,5.3,87770044
2121,5.2,5.3,87833946
2122,5.2,5.3,88055551
2123,5.2,5.3,86360638
2124,5.2,5.3,86554814
2125,5.2,5.3,86559807
2126,5.2,5.3,86560600
2127,5.2,5.3,86575471
2128,5.2,5.3,86581895
2129,5.2,5.3,86783438
2130,5.2,5.3,86798879
2131,5.2,5.3,86806269
2132,5.2,5.3,86807851
2133,5.2,5.3,86887250
2134,5.2,5.3,86988510
2135,5.2,5.3,86988853
2136,5.2,5.3,86989722
2137,5.2,5.3,86993731
2138,5.2,5.3,87027654
2139,5.2,5.3,87037317
2140,5.2,5.3,85103778
2141,5.2,5.3,85203619
2142,5.2,5.3,85267592
2143,5.2,5.3,85306750
2144,5.2,5.3,85316095
2145,5.2,5.3,95836561
2146,5.2,5.3,95836678
2147,5.2,5.3,95836994
2148,5.2,5.3,95841715
2149,5.2,5.3,95844366
2150,5.2,5.3,95993603
2151,5.2,5.3,95995803
2152,5.2,5.3,96002625
2153,5.2,5.3,96026278
2154,5.2,5.3,96027160
2155,5.2,5.3,96028528
2156,5.2,5.3,96056263
2157,5.2,5.3,96074341
2158,5.2,5.3,96074429
2159,5.2,5.3,96075015
2160,5.2,5.3,96226065
2161,5.2,5.3,96257931
2162,5.2,5.3,96310021
2163,5.2,5.3,96696715
2164,5.2,5.3,96703186
2165,5.2,5.3,96718237
2166,5.2,5.3,96761838
2167,5.2,5.3,96766426
2168,5.2,5.3,96955289
2169,5.2,5.3,96988160
2170,5.2,5.3,97186161
2171,5.2,5.3,97244729
2172,5.2,5.3,97250124
2173,5.2,5.3,97402822
2174,5.2,5.3,97407620
2175,5.2,5.3,97423188
2176,5.2,5.3,97481361
2177,5.2,5.3,98145620
2178,5.2,5.3,98484220
2179,5.2,5.3,93314115
2180,5.2,5.3,93316337
2181,5.2,5.3,93316894
2182,5.2,5.3,93323954
2183,5.2,5.3,93325829
2184,5.2,5.3,93325917
2185,5.2,5.3,93356926
2186,5.2,5.3,93356953
2187,5.2,5.3,93358125
2188,5.2,5.3,93359792
2189,5.2,5.3,93360784
2190,5.2,5.3,93360882
2191,5.2,5.3,93369448
2192,5.2,5.3,93374967
2193,5.2,5.3,93396693
2194,5.2,5.3,93460195
2195,5.2,5.3,93480942
2196,5.2,5.3,93486629
2197,5.2,5.3,93487084
2198,5.2,5.3,93507468
2199,5.2,5.3,93516204
2200,5.2,5.3,93529042
2201,5.2,5.3,93532610
2202,5.2,5.3,93540631
2203,5.2,5.3,93544897
2204,5.2,5.3,93618650
2205,5.2,5.3,93731068
2206,5.2,5.3,93860779
2207,5.2,5.3,93890704
2208,5.2,5.3,93892872
2209,5.2,5.3,93904028
2210,5.2,5.3,93911671
2211,5.2,5.3,93924937
2212,5.2,5.3,93925689
2213,5.2,5.3,93931040
2214,5.2,5.3,93931050
2215,5.2,5.3,93941016
2216,5.2,5.3,93941086
2217,5.2,5.3,93946859
2218,5.2,5.3,93948404
2219,5.2,5.3,93956103
2220,5.2,5.3,93971883
2221,5.2,5.3,93972225
2222,5.2,5.3,93975871
2223,5.2,5.3,93975954
2224,5.2,5.3,93993854
2225,5.2,5.3,94084276
2226,5.2,5.3,94160121
2227,5.2,5.3,94162230
2228,5.2,5.3,94164996
2229,5.2,5.3,94168039
2230,5.2,5.3,94179548
2231,5.2,5.3,88092385
2232,5.2,5.3,88093255
2233,5.2,5.3,88113722
2234,5.2,5.3,88118707
2235,5.2,5.3,88130691
2236,5.2,5.3,88133177
2237,5.2,5.3,88291727
2238,5.2,5.3,88291927
2239,5.2,5.3,88303849
2240,5.2,5.3,88305422
2241,5.2,5.3,88306475
2242,5.2,5.3,88308185
2243,5.2,5.3,88308533
2244,5.2,5.3,88322111
2245,5.2,5.3,88324992
2246,5.2,5.3,88327340
2247,5.2,5.3,88475733
2248,5.2,5.3,88596192
2249,5.2,5.3,88719547
2250,5.2,5.3,88735261
2251,5.2,5.3,88742898
2252,5.2,5.3,88749966
2253,5.2,5.3,88753279
2254,5.2,5.3,88780374
2255,5.2,5.3,88803350
2256,5.2,5.3,88814562
2257,5.2,5.3,88826559
2258,5.2,5.3,88840950
2259,5.2,5.3,88841327
2260,5.2,5.3,88929557
2261,5.2,5.3,88957863
2262,5.2,5.3,88966174
2263,5.2,5.3,88976267
2264,5.2,5.3,94652039
2265,5.2,5.3,94674906
2266,5.2,5.3,94676130
2267,5.2,5.3,94679394
2268,5.2,5.3,94680248
2269,5.2,5.3,94685777
2270,5.2,5.3,94686292
2271,5.2,5.3,94697574
2272,5.2,5.3,94699276
2273,5.2,5.3,94704948
2274,5.2,5.3,94705850
2275,5.2,5.3,94792692
2276,5.2,5.3,94819256
2277,5.2,5.3,94826363
2278,5.2,5.3,94827288
2279,5.2,5.3,94835154
2280,5.2,5.3,94835678
2281,5.2,5.3,94836626
2282,5.2,5.3,94837920
2283,5.2,5.3,94846059
2284,5.2,5.3,94846131
2285,5.2,5.3,94850645
2286,5.2,5.3,94852396
2287,5.2,5.3,94871694
2288,5.2,5.3,94893936
2289,5.2,5.3,94901207
2290,5.2,5.3,94911800
2291,5.2,5.3,94913353
2292,5.2,5.3,94914173
2293,5.2,5.3,94915192
2294,5.2,5.3,94938658
2295,5.2,5.3,95014059
2296,5.2,5.3,95136058
2297,5.2,5.3,95276875
2298,5.2,5.3,95311685
2299,5.2,5.3,95312908
2300,5.2,5.3,95312973
2301,5.2,5.3,95316324
2302,5.2,5.3,91774706
2303,5.2,5.3,91785445
2304,5.2,5.3,91788436
2305,5.2,5.3,91816414
2306,5.2,5.3,91816581
2307,5.2,5.3,91827227
2308,5.2,5.3,91844644
2309,5.2,5.3,91845495
2310,5.2,5.3,91845603
2311,5.2,5.3,91846221
2312,5.2,5.3,91851201
2313,5.2,5.3,91857071
2314,5.2,5.3,91862796
2315,5.2,5.3,91964692
2316,5.2,5.3,92003200
2317,5.2,5.3,92008959
2318,5.2,5.3,92009430
2319,5.2,5.3,92033761
2320,5.2,5.3,92038516
2321,5.2,5.3,92044910
2322,5.2,5.3,92046686
2323,5.2,5.3,92046752
2324,5.2,5.3,92065652
2325,5.2,5.3,92068344
2326,5.2,5.3,92078665
2327,5.2,5.3,92082939
2328,5.2,5.3,92220777
2329,5.2,5.3,92222460
2330,5.2,5.3,92230978
2331,5.2,5.3,92230998
2332,5.2,5.3,92248831
2333,5.2,5.3,92248926
2334,5.2,5.3,92256371
2335,5.2,5.3,92258740
2336,5.2,5.3,92259416
2337,5.2,5.3,92259476
2338,5.2,5.3,92284482
2339,5.2,5.3,90449608
2340,5.2,5.3,90484202
2341,5.2,5.3,90487254
2342,5.2,5.3,90487682
2343,5.2,5.3,90491969
2344,5.2,5.3,90654640
2345,5.2,5.3,90689918
2346,5.2,5.3,90698736
2347,5.2,5.3,90699271
2348,5.2,5.3,90702906
2349,5.2,5.3,90711856
2350,5.2,5.3,90725337
2351,5.2,5.3,90738607
2352,5.2,5.3,90739538
2353,5.2,5.3,90747166
2354,5.2,5.3,90750101
2355,5.2,5.3,90766320
2356,5.2,5.3,90870552
2357,5.2,5.3,90895948
2358,5.2,5.3,90904858
2359,5.2,5.3,90940640
2360,5.2,5.3,90941773
2361,5.2,5.3,90957543
2362,5.2,5.3,90960113
2363,5.2,5.3,90962694
2364,5.2,5.3,94182123
2365,5.2,5.3,94185985
2366,5.2,5.3,94186024
2367,5.2,5.3,94198677
2368,5.2,5.3,94316280
2369,5.2,5.3,94355650
2370,5.2,5.3,94360160
2371,5.2,5.3,94360193
2372,5.2,5.3,94360570
2373,5.2,5.3,94360602
2374,5.2,5.3,94361253
2375,5.2,5.3,94368176
2376,5.2,5.3,94375011
2377,5.2,5.3,94394557
2378,5.2,5.3,94395641
2379,5.2,5.3,94397838
2380,5.2,5.3,94407370
2381,5.2,5.3,94407479
2382,5.2,5.3,94421822
2383,5.2,5.3,94424921
2384,5.2,5.3,94430675
2385,5.2,5.3,94432105
2386,5.2,5.3,94446851
2387,5.2,5.3,94447184
2388,5.2,5.3,94447282
2389,5.2,5.3,94448699
2390,5.2,5.3,94448894
2391,5.2,5.3,94451214
2392,5.2,5.3,94555916
2393,5.2,5.3,94584450
2394,5.2,5.3,94584485
2395,5.2,5.3,94592939
2396,5.2,5.3,94596822
2397,5.2,5.3,94602648
2398,5.2,5.3,94624292
2399,5.2,5.3,94644832
2400,5.2,5.3,89000695
2401,5.2,5.3,89002938
2402,5.2,5.3,89002989
2403,5.2,5.3,89008692
2404,5.2,5.3,89110627
2405,5.2,5.3,89147028
2406,5.2,5.3,89186014
2407,5.2,5.3,89186102
2408,5.2,5.3,89212145
2409,5.2,5.3,89218412
2410,5.2,5.3,89230345
2411,5.2,5.3,89232138
2412,5.2,5.3,89241233
2413,5.2,5.3,89366281
2414,5.2,5.3,89395201
2415,5.2,5.3,89395498
2416,5.2,5.3,89395644
2417,5.2,5.3,89400597
2418,5.2,5.3,89400719
2419,5.2,5.3,89405507
2420,5.2,5.3,89436478
2421,5.2,5.3,89437347
2422,5.2,5.3,89452156
2423,5.2,5.3,89452226
2424,5.2,5.3,89465770
2425,5.2,5.3,89468043
2426,5.2,5.3,89468320
2427,5.2,5.3,89471304
2428,5.2,5.3,89477971
2429,5.2,5.3,89486291
2430,5.2,5.3,89486349
2431,5.2,5.3,92402559
2432,5.2,5.3,92668260
2433,5.2,5.3,92679338
2434,5.2,5.3,92746567
2435,5.2,5.3,92746613
2436,5.2,5.3,92856827
2437,5.2,5.3,92902698
2438,5.2,5.3,92906761
2439,5.2,5.3,92907527
2440,5.2,5.3,92908434
2441,5.2,5.3,92920510
2442,5.2,5.3,92921693
2443,5.2,5.3,92931207
2444,5.2,5.3,92962222
2445,5.2,5.3,92971072
2446,5.2,5.3,92974083
2447,5.2,5.3,92975077
2448,5.2,5.3,92975343
2449,5.2,5.3,93002866
2450,5.2,5.3,93118495
2451,5.2,5.3,93125077
2452,5.2,5.3,93136138
2453,5.2,5.3,93148507
2454,5.2,5.3,93153200
2455,5.2,5.3,93167871
2456,5.2,5.3,93171511
2457,5.2,5.3,93172007
2458,5.2,5.3,93175229
2459,5.2,5.3,93177883
2460,5.2,5.3,93183108
2461,5.2,5.3,93185945
2462,5.2,5.3,93224908
2463,5.2,5.3,93290368
2464,5.2,5.3,93310173
2465,5.2,5.3,93310889
2466,5.2,5.3,89573042
2467,5.2,5.3,89671781
2468,5.2,5.3,89683002
2469,5.2,5.3,89685373
2470,5.2,5.3,89687135
2471,5.2,5.3,89772259
2472,5.2,5.3,89891400
2473,5.2,5.3,89911159
2474,5.2,5.3,90022497
2475,5.2,5.3,90044314
2476,5.2,5.3,90044390
2477,5.2,5.3,90044478
2478,5.2,5.3,90044530
2479,5.2,5.3,90055344
2480,5.2,5.3,90057939
2481,5.2,5.3,90059586
2482,5.2,5.3,90063072
2483,5.2,5.3,90070784
2484,5.2,5.3,90076787
2485,5.2,5.3,90097319
2486,5.2,5.3,90101770
2487,5.2,5.3,90105993
2488,5.2,5.3,90108299
2489,5.2,5.3,90111773
2490,5.2,5.3,90117509
2491,5.2,5.3,90117537
2492,5.2,5.3,90121474
2493,5.2,5.3,90122937
2494,5.2,5.3,90123025
2495,5.2,5.3,90128472
2496,5.2,5.3,90233788
2497,5.2,5.3,90272897
2498,5.2,5.3,90277948
2499,5.2,5.3,90310491
2500,5.2,5.3,90327153
2501,5.2,5.3,90329213
2502,5.2,5.3,90331193
2503,5.2,5.3,90331814
2504,5.2,5.3,90332704
2505,5.2,5.3,90978462
2506,5.2,5.3,91066677
2507,5.2,5.3,91183240
2508,5.2,5.3,91309797
2509,5.2,5.3,91331715
2510,5.2,5.3,91331739
2511,5.2,5.3,91340467
2512,5.2,5.3,91380396
2513,5.2,5.3,91386152
2514,5.2,5.3,91388027
2515,5.2,5.3,91388130
2516,5.2,5.3,91404325
2517,5.2,5.3,91409070
2518,5.2,5.3,91412124
2519,5.2,5.3,91413415
2520,5.2,5.3,91414030
2521,5.2,5.3,91415611
2522,5.2,5.3,91520255
2523,5.2,5.3,91550158
2524,5.2,5.3,91551143
2525,5.2,5.3,91553146
2526,5.2,5.3,91565806
2527,5.2,5.3,91587235
2528,5.2,5.3,91598510
2529,5.2,5.3,91628309
2530,5.2,5.3,91634919
2531,5.2,5.3,91634958
2532,5.2,5.3,91639307
2533,5.2,5.3,91639347
2534,5.2,5.3,91739011
2535,5.2,5.3,91760215
2536,5.2,5.3,91761724
2537,5.2,5.3,91766722
2538,5.2,5.3,91767328
2539,5.2,5.3,91771305
2540,5.2,5.3,91772717
2541,5.2,5.3,91773914
2542,5.3,5.4,105651180
2543,5.3,5.4,105654472
2544,5.3,5.4,105665441
2545,5.3,5.4,105665476
2546,5.3,5.4,105683223
2547,5.3,5.4,105689675
2548,5.3,5.4,105689685
2549,5.3,5.4,105692619
2550,5.3,5.4,105692706
2551,5.3,5.4,105702299
2552,5.3,5.4,105706273
2553,5.3,5.4,105708275
2554,5.3,5.4,105764301
2555,5.3,5.4,105767486
2556,5.3,5.4,105824199
2557,5.3,5.4,105872816
2558,5.3,5.4,105911691
2559,5.3,5.4,105971459
2560,5.3,5.4,105998323
2561,5.3,5.4,106129629
2562,5.3,5.4,106163344
2563,5.3,5.4,106202768
2564,5.3,5.4,106210237
2565,5.3,5.4,106240786
2566,5.3,5.4,106241844
2567,5.3,5.4,106242453
2568,5.3,5.4,106244748
2569,5.3,5.4,106245282
2570,5.3,5.4,106245387
2571,5.3,5.4,106259609
2572,5.3,5.4,106260307
2573,5.3,5.4,106265386
2574,5.3,5.4,106266329
2575,5.3,5.4,106274729
2576,5.3,5.4,106316404
2577,5.3,5.4,106381824
2578,5.3,5.4,106417649
2579,5.3,5.4,103583785
2580,5.3,5.4,103588697
2581,5.3,5.4,103593542
2582,5.3,5.4,103599314
2583,5.3,5.4,103603042
2584,5.3,5.4,103603397
2585,5.3,5.4,103605247
2586,5.3,5.4,103605377
2587,5.3,5.4,103607438
2588,5.3,5.4,103626156
2589,5.3,5.4,103627443
2590,5.3,5.4,103677639
2591,5.3,5.4,103677702
2592,5.3,5.4,103758816
2593,5.3,5.4,103792492
2594,5.3,5.4,104007197
2595,5.3,5.4,104237668
2596,5.3,5.4,104381691
2597,5.3,5.4,104544655
2598,5.3,5.4,104631577
2599,5.3,5.4,104640400
2600,5.3,5.4,104646175
2601,5.3,5.4,104647368
2602,5.3,5.4,104681768
2603,5.3,5.4,104807493
2604,5.3,5.4,104840194
2605,5.3,5.4,104840999
2606,5.3,5.4,104850596
2607,5.3,5.4,104871739
2608,5.3,5.4,104871825
2609,5.3,5.4,104877105
2610,5.3,5.4,104878374
2611,5.3,5.4,104913018
2612,5.3,5.4,104914917
2613,5.3,5.4,105072715
2614,5.3,5.4,105118948
2615,5.3,5.4,95790613
2616,5.3,5.4,99543618
2617,5.3,5.4,99676901
2618,5.3,5.4,99780205
2619,5.3,5.4,99904306
2620,5.3,5.4,100039095
2621,5.3,5.4,100103545
2622,5.3,5.4,100121084
2623,5.3,5.4,100167938
2624,5.3,5.4,100330656
2625,5.3,5.4,100351635
2626,5.3,5.4,100368124
2627,5.3,5.4,100383542
2628,5.3,5.4,100387632
2629,5.3,5.4,100459783
2630,5.3,5.4,100503140
2631,5.3,5.4,100532392
2632,5.3,5.4,100539303
2633,5.3,5.4,100543736
2634,5.3,5.4,100548946
2635,5.3,5.4,100561740
2636,5.3,5.4,100600725
2637,5.3,5.4,100600813
2638,5.3,5.4,100602018
2639,5.3,5.4,100612347
2640,5.3,5.4,100616887
2641,5.3,5.4,100772745
2642,5.3,5.4,100773601
2643,5.3,5.4,100793661
2644,5.3,5.4,100796902
2645,5.3,5.4,100817454
2646,5.3,5.4,100839331
2647,5.3,5.4,100855875
2648,5.3,5.4,100856253
2649,5.3,5.4,100867214
2650,5.3,5.4,100978304
2651,5.3,5.4,101000705
2652,5.3,5.4,101032067
2653,5.3,5.4,102112439
2654,5.3,5.4,102113284
2655,5.3,5.4,102131046
2656,5.3,5.4,102133876
2657,5.3,5.4,102141658
2658,5.3,5.4,102144254
2659,5.3,5.4,102144470
2660,5.3,5.4,102149248
2661,5.3,5.4,102150438
2662,5.3,5.4,102257331
2663,5.3,5.4,102289052
2664,5.3,5.4,102294924
2665,5.3,5.4,102298647
2666,5.3,5.4,102300533
2667,5.3,5.4,102303409
2668,5.3,5.4,102310512
2669,5.3,5.4,102319651
2670,5.3,5.4,102319671
2671,5.3,5.4,102343005
2672,5.3,5.4,102349931
2673,5.3,5.4,102351939
2674,5.3,5.4,102395806
2675,5.3,5.4,102408932
2676,5.3,5.4,102508947
2677,5.3,5.4,102544379
2678,5.3,5.4,102547076
2679,5.3,5.4,102554474
2680,5.3,5.4,102559168
2681,5.3,5.4,102568763
2682,5.3,5.4,102571301
2683,5.3,5.4,102571411
2684,5.3,5.4,102586803
2685,5.3,5.4,102632630
2686,5.3,5.4,102642175
2687,5.3,5.4,102642201
2688,5.3,5.4,102739525
2689,5.3,5.4,102881957
2690,5.3,5.4,103029806
2691,5.3,5.4,103063186
2692,5.3,5.4,103066592
2693,5.3,5.4,103069295
2694,5.3,5.4,103077139
2695,5.3,5.4,103077839
2696,5.3,5.4,103100694
2697,5.3,5.4,103125320
2698,5.3,5.4,103142284
2699,5.3,5.4,103161451
2700,5.3,5.4,103161485
2701,5.3,5.4,103161787
2702,5.3,5.4,103161837
2703,5.3,5.4,103258751
2704,5.3,5.4,103308309
2705,5.3,5.4,103340854
2706,5.3,5.4,103343788
2707,5.3,5.4,103345825
2708,5.3,5.4,103345885
2709,5.3,5.4,103349633
2710,5.3,5.4,103390440
2711,5.3,5.4,103396301
2712,5.3,5.4,103408961
2713,5.3,5.4,103518417
2714,5.3,5.4,103550848
2715,5.3,5.4,103554597
2716,5.3,5.4,103565838
2717,5.3,5.4,103567968
2718,5.3,5.4,103578520
2719,5.3,5.4,103579132
2720,5.3,5.4,103582109
2721,5.3,5.4,103582720
2722,5.3,5.4,103583218
2723,5.3,5.4,103583481
2724,5.3,5.4,105164540
2725,5.3,5.4,105164795
2726,5.3,5.4,105168286
2727,5.3,5.4,105168362
2728,5.3,5.4,105169482
2729,5.3,5.4,105175143
2730,5.3,5.4,105185530
2731,5.3,5.4,105206010
2732,5.3,5.4,105324640
2733,5.3,5.4,105362091
2734,5.3,5.4,105368863
2735,5.3,5.4,105374568
2736,5.3,5.4,105420829
2737,5.3,5.4,105420882
2738,5.3,5.4,105430584
2739,5.3,5.4,105438576
2740,5.3,5.4,105438600
2741,5.3,5.4,105439762
2742,5.3,5.4,105450678
2743,5.3,5.4,105453495
2744,5.3,5.4,105590804
2745,5.3,5.4,105625768
2746,5.3,5.4,105627536
2747,5.3,5.4,105627612
2748,5.3,5.4,105639609
2749,5.3,5.4,105645529
2750,5.3,5.4,101212516
2751,5.3,5.4,101354463
2752,5.3,5.4,101502723
2753,5.3,5.4,101532573
2754,5.3,5.4,101543578
2755,5.3,5.4,101564670
2756,5.3,5.4,101571104
2757,5.3,5.4,101590320
2758,5.3,5.4,101592941
2759,5.3,5.4,101608197
2760,5.3,5.4,101743805
2761,5.3,5.4,101799413
2762,5.3,5.4,101801420
2763,5.3,5.4,101806821
2764,5.3,5.4,101808044
2765,5.3,5.4,101810629
2766,5.3,5.4,101817049
2767,5.3,5.4,101851195
2768,5.3,5.4,101852861
2769,5.3,5.4,101856230
2770,5.3,5.4,102010338
2771,5.3,5.4,102050909
2772,5.3,5.4,102053445
2773,5.3,5.4,102053601
2774,5.3,5.4,102061922
2775,5.3,5.4,102066839
2776,5.3,5.4,102089725
2777,5.3,5.4,102089768
2778,5.3,5.4,102090471
2779,5.3,5.4,102092498
2780,5.3,5.4,102098175
2781,5.3,5.4,102098337
2782,5.3,5.4,102099075
2783,5.3,5.4,102105869
2784,5.3,5.4,95838533
2785,5.3,5.4,95951508
2786,5.3,5.4,95971085
2787,5.3,5.4,96190592
2788,5.3,5.4,96213107
2789,5.3,5.4,96401165
2790,5.3,5.4,96528247
2791,5.3,5.4,96667112
2792,5.3,5.4,96686603
2793,5.3,5.4,96703536
2794,5.3,5.4,96836592
2795,5.3,5.4,96836709
2796,5.3,5.4,96980565
2797,5.3,5.4,96989296
2798,5.3,5.4,97181887
2799,5.3,5.4,97224201
2800,5.3,5.4,97228317
2801,5.3,5.4,97230231
2802,5.3,5.4,97244739
2803,5.3,5.4,97387500
2804,5.3,5.4,97440325
2805,5.3,5.4,97462000
2806,5.3,5.4,97593802
2807,5.3,5.4,97612572
2808,5.3,5.4,97625932
2809,5.3,5.4,97634539
2810,5.3,5.4,97635184
2811,5.3,5.4,97638530
2812,5.3,5.4,97681880
2813,5.3,5.4,97712097
2814,5.3,5.4,97715402
2815,5.3,5.4,97798338
2816,5.3,5.4,97917211
2817,5.3,5.4,98046788
2818,5.3,5.4,98073030
2819,5.3,5.4,98087221
2820,5.3,5.4,98109967
2821,5.3,5.4,98110075
2822,5.3,5.4,98116243
2823,5.3,5.4,98116671
2824,5.3,5.4,98125021
2825,5.3,5.4,98127432
2826,5.3,5.4,98143403
2827,5.3,5.4,98144538
2828,5.3,5.4,98246468
2829,5.3,5.4,98265658
2830,5.3,5.4,98283686
2831,5.3,5.4,98320978
2832,5.3,5.4,98321844
2833,5.3,5.4,98447025
2834,5.3,5.4,98489348
2835,5.3,5.4,98492075
2836,5.3,5.4,98510555
2837,5.3,5.4,98625062
2838,5.3,5.4,98639181
2839,5.3,5.4,98645258
2840,5.3,5.4,98647648
2841,5.3,5.4,98647881
2842,5.3,5.4,98832516
2843,5.3,5.4,98931423
2844,5.3,5.4,99044044
2845,5.3,5.4,99071455
2846,5.3,5.4,99075134
2847,5.3,5.4,99078711
2848,5.3,5.4,99086186
2849,5.3,5.4,99093472
2850,5.3,5.4,99100662
2851,5.3,5.4,99118995
2852,5.3,5.4,99122641
2853,5.3,5.4,99201355
