,issue_id,version_name,version_id
3176,26909,1.5,11545
3177,26897,1.3,11540
3178,29212,1.4,11541
3179,29211,1.4,11541
3180,29203,1.2,11538
3181,29256,1.4,11541
3182,29256,1.5,11545
3183,31031,1.4,11541
3184,29251,1.5,11545
3185,29249,1.3,11540
3186,29249,1.4,11541
3187,26933,1.4,11541
3188,29238,1.4,11541
3189,29250,1.5,11545
3190,29281,1.2.1,11539
3191,29287,1.3,11540
3192,29287,1.4,11541
3193,29287,1.4.1,11542
3194,29287,1.4.2,11543
3195,30220,1.3,11540
3196,31027,1.3,11540
3197,31027,1.4,11541
3198,29271,1.3,11540
3199,30110,1.3,11540
3200,29289,1.3,11540
3201,28908,1.5,11545
3202,29274,1.4,11541
3203,29279,1.4,11541
3204,29267,1.3,11540
3205,30093,1.5,11545
3206,27840,1.3,11540
3207,31029,1.3,11540
3208,29276,1.3,11540
3209,29269,1.3,11540
3210,29260,1.3,11540
3211,29261,1.3,11540
3212,29266,1.3,11540
3213,28098,1.3,11540
3214,31016,1.3,11540
3215,29257,1.3,11540
3216,29254,1.3,11540
3217,29268,1.3,11540
3218,32378,1.3,11540
3219,31023,1.1,11537
3220,31023,1.2,11538
3221,31023,1.2.1,11539
3222,31023,1.3,11540
3223,29110,1.3,11540
3224,29115,1.3,11540
3225,29116,1.3,11540
3226,32299,1.3,11540
3227,32297,1.3,11540
3228,29119,1.3,11540
3229,29119,1.5,11545
3230,29112,1.3,11540
3231,29109,1.3,11540
3232,28756,1.2,11538
3233,28756,1.2.1,11539
3234,28756,1.3,11540
3235,29120,1.3,11540
3236,29124,1.3,11540
3237,29126,1.3,11540
3238,31021,1.3,11540
3239,26612,1.3,11540
3240,29117,1.2,11538
3241,29098,1.2.1,11539
3242,29098,1.3,11540
3243,30211,1.3,11540
3244,30211,1.4,11541
3245,29099,1.2.1,11539
3246,29099,1.3,11540
3247,29093,1.2,11538
3248,32140,1.1,11537
3249,32140,1.2,11538
3250,32140,1.2.1,11539
3251,32140,1.3,11540
3252,29095,1.3,11540
3253,32379,1.2,11538
3254,29104,1.3,11540
3255,29105,1.3,11540
3256,29097,1.3,11540
3257,29106,1.3,11540
3258,29108,1.5,11545
3259,29128,1.5,11545
3260,28227,1.2,11538
3261,29155,1.2.1,11539
3262,26835,1.1,11537
3263,26835,1.2,11538
3264,26835,1.2.1,11539
3265,26835,1.3,11540
3266,26835,1.5,11545
3267,29163,1.2,11538
3268,30090,1.5,11545
3269,29147,1.5,11545
3270,29153,1.2,11538
3271,28989,1.2,11538
3272,27425,1.5,11545
3273,31014,1.2,11538
3274,31011,1.2,11538
3275,31011,1.2.1,11539
3276,29165,1.2,11538
3277,29159,1.2,11538
3278,32295,1.2,11538
3279,29177,1.2,11538
3280,29160,1.2,11538
3281,26860,1.2,11538
3282,31010,1.1,11537
3283,31010,1.2,11538
3284,29366,1.1,11537
3285,29366,1.2,11538
3286,29368,1.1,11537
3287,29368,1.2,11538
3288,30969,1.2,11538
3289,29375,1.2,11538
3290,31008,1.2,11538
3291,29376,1.2,11538
3292,29378,1.1,11537
3293,32310,1.5,11545
3294,29379,1.1,11537
3295,29897,1.1,11537
3296,29380,1.1,11537
3297,29380,1.5,11545
3298,29377,1.1,11537
3299,29357,1.1,11537
3300,29361,1.1,11537
3301,31004,1.1,11537
3302,29356,1.1,11537
3303,29352,1.0.2,11536
3304,29348,1.1,11537
3305,32309,1.0.2,11536
3306,31003,1.0.2,11536
3307,29277,1.1,11537
3308,29345,1.5,11545
3309,29344,1.1,11537
3310,32375,1.0.2,11536
3311,31007,1.0.2,11536
3312,29311,1.1,11537
3313,29305,1.1,11537
3314,29291,1.0.1,11535
3315,30998,1.0.2,11536
3316,30996,1.0.2,11536
3317,30990,1.5,11545
3318,27228,1.0.2,11536
3319,30995,1.0.2,11536
3320,29495,1.0.2,11536
3321,30991,1.5,11545
3322,29507,1.0.1,11535
3323,29501,1.1,11537
3324,29494,1.0.2,11536
3325,29450,1.1,11537
3326,29502,1.1,11537
3327,32311,1.1,11537
3328,29670,1.0.1,11535
3329,29503,1.1,11537
3330,29492,1.0.2,11536
3331,29496,1.0.2,11536
3332,29480,1.1,11537
3333,29473,1.5,11545
3334,32247,1.5,11545
