,from_tag,from_sha,to_sha,ahead_by,behind_by,to_tag
22,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,74b4533439f380827d68e8c01667eeaecad89fc7,1293,1,8.4.0.35506
23,8.4.2.36762,2de1f343e3dbd9e88007b42e475512677c04eb8a,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,3,251,8.3.1.34397
24,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,3,247,8.3.1.34397
25,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,3,241,8.3.1.34397
26,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,3,0,8.3.1.34397
27,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,183,0,8.3.1.34397
28,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,445,1,8.3.1.34397
29,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,640,0,8.3.1.34397
30,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,1055,62,8.3.1.34397
31,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,1055,48,8.3.1.34397
32,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,1055,37,8.3.1.34397
33,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,1055,18,8.3.1.34397
34,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,1055,1,8.3.1.34397
35,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,1195,0,8.3.1.34397
36,8.4.2.36762,2de1f343e3dbd9e88007b42e475512677c04eb8a,749367809478e5b7f60c6ef952436db9789b5882,0,431,8.2.0.32929
37,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,749367809478e5b7f60c6ef952436db9789b5882,0,427,8.2.0.32929
38,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,749367809478e5b7f60c6ef952436db9789b5882,0,421,8.2.0.32929
39,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,749367809478e5b7f60c6ef952436db9789b5882,0,183,8.2.0.32929
40,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,749367809478e5b7f60c6ef952436db9789b5882,0,180,8.2.0.32929
41,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,749367809478e5b7f60c6ef952436db9789b5882,262,1,8.2.0.32929
42,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,749367809478e5b7f60c6ef952436db9789b5882,457,0,8.2.0.32929
43,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,749367809478e5b7f60c6ef952436db9789b5882,872,62,8.2.0.32929
44,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,749367809478e5b7f60c6ef952436db9789b5882,872,48,8.2.0.32929
45,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,749367809478e5b7f60c6ef952436db9789b5882,872,37,8.2.0.32929
46,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,749367809478e5b7f60c6ef952436db9789b5882,872,18,8.2.0.32929
47,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,749367809478e5b7f60c6ef952436db9789b5882,872,1,8.2.0.32929
48,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,749367809478e5b7f60c6ef952436db9789b5882,1012,0,8.2.0.32929
49,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,749367809478e5b7f60c6ef952436db9789b5882,1521,0,8.2.0.32929
50,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,749367809478e5b7f60c6ef952436db9789b5882,1757,0,8.2.0.32929
51,8.4.2.36762,2de1f343e3dbd9e88007b42e475512677c04eb8a,9c58e36328ae79ad3c36c13aa253879351ce3613,0,251,8.3.0.34182
52,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,9c58e36328ae79ad3c36c13aa253879351ce3613,0,247,8.3.0.34182
53,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,9c58e36328ae79ad3c36c13aa253879351ce3613,0,241,8.3.0.34182
54,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,9c58e36328ae79ad3c36c13aa253879351ce3613,0,3,8.3.0.34182
55,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,9c58e36328ae79ad3c36c13aa253879351ce3613,180,0,8.3.0.34182
56,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,9c58e36328ae79ad3c36c13aa253879351ce3613,442,1,8.3.0.34182
57,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,9c58e36328ae79ad3c36c13aa253879351ce3613,637,0,8.3.0.34182
58,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,9c58e36328ae79ad3c36c13aa253879351ce3613,1052,62,8.3.0.34182
59,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,9c58e36328ae79ad3c36c13aa253879351ce3613,1052,48,8.3.0.34182
60,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,9c58e36328ae79ad3c36c13aa253879351ce3613,1052,37,8.3.0.34182
61,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,9c58e36328ae79ad3c36c13aa253879351ce3613,1052,18,8.3.0.34182
62,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,9c58e36328ae79ad3c36c13aa253879351ce3613,1052,1,8.3.0.34182
63,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,9c58e36328ae79ad3c36c13aa253879351ce3613,1192,0,8.3.0.34182
64,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,9c58e36328ae79ad3c36c13aa253879351ce3613,1701,0,8.3.0.34182
65,8.4.2.36762,2de1f343e3dbd9e88007b42e475512677c04eb8a,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,1303,7.9.4
66,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,1299,7.9.4
67,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,1293,7.9.4
68,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,1055,7.9.4
69,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,1052,7.9.4
70,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,872,7.9.4
71,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,611,7.9.4
72,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,62,415,7.9.4
73,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,14,0,7.9.4
74,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,25,0,7.9.4
75,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,44,0,7.9.4
76,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,61,0,7.9.4
77,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,202,0,7.9.4
78,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,711,0,7.9.4
79,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,947,0,7.9.4
80,7.5,cb851ba202973bd468e070572c1e3b0b0437d2f4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,1190,0,7.9.4
81,7.0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,2991,0,7.9.4
82,7.0-RC1,b19047de0e815b1c6474770e8bc0fff41daa4d01,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,2998,0,7.9.4
83,8.4.2.36762,2de1f343e3dbd9e88007b42e475512677c04eb8a,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,1303,7.9.3
84,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,1299,7.9.3
85,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,1293,7.9.3
86,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,1055,7.9.3
87,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,1052,7.9.3
88,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,872,7.9.3
89,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,611,7.9.3
90,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,898a79cc7df01a9603c17f92b93e46ec62bc77d2,48,415,7.9.3
91,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,898a79cc7df01a9603c17f92b93e46ec62bc77d2,0,14,7.9.3
92,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,898a79cc7df01a9603c17f92b93e46ec62bc77d2,11,0,7.9.3
93,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,898a79cc7df01a9603c17f92b93e46ec62bc77d2,30,0,7.9.3
94,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,898a79cc7df01a9603c17f92b93e46ec62bc77d2,47,0,7.9.3
95,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,898a79cc7df01a9603c17f92b93e46ec62bc77d2,188,0,7.9.3
96,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,898a79cc7df01a9603c17f92b93e46ec62bc77d2,697,0,7.9.3
97,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,898a79cc7df01a9603c17f92b93e46ec62bc77d2,933,0,7.9.3
98,7.5,cb851ba202973bd468e070572c1e3b0b0437d2f4,898a79cc7df01a9603c17f92b93e46ec62bc77d2,1176,0,7.9.3
99,7.0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,898a79cc7df01a9603c17f92b93e46ec62bc77d2,2977,0,7.9.3
100,7.0-RC1,b19047de0e815b1c6474770e8bc0fff41daa4d01,898a79cc7df01a9603c17f92b93e46ec62bc77d2,2984,0,7.9.3
101,6.7.7,4aa6d928f960303eb990d50c275513a517c85e69,898a79cc7df01a9603c17f92b93e46ec62bc77d2,3388,105,7.9.3
102,8.4.2.36762,2de1f343e3dbd9e88007b42e475512677c04eb8a,87ca68d63f4afd37d74b2f454430dfde9e862c6a,0,888,8.0
103,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,87ca68d63f4afd37d74b2f454430dfde9e862c6a,0,884,8.0
104,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,87ca68d63f4afd37d74b2f454430dfde9e862c6a,0,878,8.0
105,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,87ca68d63f4afd37d74b2f454430dfde9e862c6a,0,640,8.0
106,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,87ca68d63f4afd37d74b2f454430dfde9e862c6a,0,637,8.0
107,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,87ca68d63f4afd37d74b2f454430dfde9e862c6a,0,457,8.0
108,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,87ca68d63f4afd37d74b2f454430dfde9e862c6a,0,196,8.0
109,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,87ca68d63f4afd37d74b2f454430dfde9e862c6a,415,62,8.0
110,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,87ca68d63f4afd37d74b2f454430dfde9e862c6a,415,48,8.0
111,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,87ca68d63f4afd37d74b2f454430dfde9e862c6a,415,37,8.0
112,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,87ca68d63f4afd37d74b2f454430dfde9e862c6a,415,18,8.0
113,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,87ca68d63f4afd37d74b2f454430dfde9e862c6a,415,1,8.0
114,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,87ca68d63f4afd37d74b2f454430dfde9e862c6a,555,0,8.0
115,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,87ca68d63f4afd37d74b2f454430dfde9e862c6a,1064,0,8.0
116,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,87ca68d63f4afd37d74b2f454430dfde9e862c6a,1300,0,8.0
117,7.5,cb851ba202973bd468e070572c1e3b0b0437d2f4,87ca68d63f4afd37d74b2f454430dfde9e862c6a,1543,0,8.0
118,7.0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,87ca68d63f4afd37d74b2f454430dfde9e862c6a,3344,0,8.0
119,8.4.2.36762,2de1f343e3dbd9e88007b42e475512677c04eb8a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1,693,8.1.0.31237
120,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1,689,8.1.0.31237
121,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1,683,8.1.0.31237
122,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1,445,8.1.0.31237
123,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1,442,8.1.0.31237
124,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1,262,8.1.0.31237
125,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,196,0,8.1.0.31237
126,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,611,62,8.1.0.31237
127,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,611,48,8.1.0.31237
128,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,611,37,8.1.0.31237
129,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,611,18,8.1.0.31237
130,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,611,1,8.1.0.31237
131,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,751,0,8.1.0.31237
132,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1260,0,8.1.0.31237
133,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1496,0,8.1.0.31237
134,7.5,cb851ba202973bd468e070572c1e3b0b0437d2f4,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,1739,0,8.1.0.31237
135,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,37,1299,7.9.2
136,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,37,1293,7.9.2
137,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,37,1055,7.9.2
138,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,37,1052,7.9.2
139,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,37,872,7.9.2
140,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,37,611,7.9.2
141,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,37,415,7.9.2
142,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,0,25,7.9.2
143,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,0,11,7.9.2
144,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,19,0,7.9.2
145,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,36,0,7.9.2
146,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,177,0,7.9.2
147,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,686,0,7.9.2
148,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,922,0,7.9.2
149,7.5,cb851ba202973bd468e070572c1e3b0b0437d2f4,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,1165,0,7.9.2
150,7.0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,2966,0,7.9.2
151,7.0-RC1,b19047de0e815b1c6474770e8bc0fff41daa4d01,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,2973,0,7.9.2
152,6.7.7,4aa6d928f960303eb990d50c275513a517c85e69,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,3377,105,7.9.2
153,6.7.6,302f75de1ec5df6e983970f3c76b86ee02b1cd26,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,3377,93,7.9.2
154,8.4.1.35646,a0d372f704998d38856c26e28662fd7de062f873,2de1f343e3dbd9e88007b42e475512677c04eb8a,4,0,8.4.2.36762
155,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,2de1f343e3dbd9e88007b42e475512677c04eb8a,10,0,8.4.2.36762
156,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,2de1f343e3dbd9e88007b42e475512677c04eb8a,251,3,8.4.2.36762
157,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,2de1f343e3dbd9e88007b42e475512677c04eb8a,251,0,8.4.2.36762
158,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,2de1f343e3dbd9e88007b42e475512677c04eb8a,431,0,8.4.2.36762
159,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,2de1f343e3dbd9e88007b42e475512677c04eb8a,693,1,8.4.2.36762
160,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,2de1f343e3dbd9e88007b42e475512677c04eb8a,888,0,8.4.2.36762
161,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,2de1f343e3dbd9e88007b42e475512677c04eb8a,1303,62,8.4.2.36762
162,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,2de1f343e3dbd9e88007b42e475512677c04eb8a,1303,48,8.4.2.36762
163,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,2de1f343e3dbd9e88007b42e475512677c04eb8a,1303,37,8.4.2.36762
164,8.4.0.35506,74b4533439f380827d68e8c01667eeaecad89fc7,6818fad17ba67e97d395a8488d5412e00892d5e1,18,1293,7.9.1
165,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,6818fad17ba67e97d395a8488d5412e00892d5e1,18,1055,7.9.1
166,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,6818fad17ba67e97d395a8488d5412e00892d5e1,18,1052,7.9.1
167,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,6818fad17ba67e97d395a8488d5412e00892d5e1,18,872,7.9.1
168,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,6818fad17ba67e97d395a8488d5412e00892d5e1,18,611,7.9.1
169,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,6818fad17ba67e97d395a8488d5412e00892d5e1,18,415,7.9.1
170,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,6818fad17ba67e97d395a8488d5412e00892d5e1,0,44,7.9.1
171,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,6818fad17ba67e97d395a8488d5412e00892d5e1,0,30,7.9.1
172,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,6818fad17ba67e97d395a8488d5412e00892d5e1,0,19,7.9.1
173,7.9,6502ec4ffee7e5a57498baaf330b80eb490d01c2,6818fad17ba67e97d395a8488d5412e00892d5e1,17,0,7.9.1
174,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,6818fad17ba67e97d395a8488d5412e00892d5e1,158,0,7.9.1
175,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,6818fad17ba67e97d395a8488d5412e00892d5e1,667,0,7.9.1
176,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,6818fad17ba67e97d395a8488d5412e00892d5e1,903,0,7.9.1
177,7.5,cb851ba202973bd468e070572c1e3b0b0437d2f4,6818fad17ba67e97d395a8488d5412e00892d5e1,1146,0,7.9.1
178,7.0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,6818fad17ba67e97d395a8488d5412e00892d5e1,2947,0,7.9.1
179,7.0-RC1,b19047de0e815b1c6474770e8bc0fff41daa4d01,6818fad17ba67e97d395a8488d5412e00892d5e1,2954,0,7.9.1
180,6.7.7,4aa6d928f960303eb990d50c275513a517c85e69,6818fad17ba67e97d395a8488d5412e00892d5e1,3358,105,7.9.1
181,6.7.6,302f75de1ec5df6e983970f3c76b86ee02b1cd26,6818fad17ba67e97d395a8488d5412e00892d5e1,3358,93,7.9.1
182,6.7.5,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,6818fad17ba67e97d395a8488d5412e00892d5e1,3358,77,7.9.1
183,8.3.1.34397,b77ce511a2039330aea8832ad12e86a8cfa9ff7d,6502ec4ffee7e5a57498baaf330b80eb490d01c2,1,1055,7.9
184,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,6502ec4ffee7e5a57498baaf330b80eb490d01c2,1,1052,7.9
185,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,6502ec4ffee7e5a57498baaf330b80eb490d01c2,1,872,7.9
186,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,6502ec4ffee7e5a57498baaf330b80eb490d01c2,1,611,7.9
187,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,6502ec4ffee7e5a57498baaf330b80eb490d01c2,1,415,7.9
188,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,6502ec4ffee7e5a57498baaf330b80eb490d01c2,0,61,7.9
189,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,6502ec4ffee7e5a57498baaf330b80eb490d01c2,0,47,7.9
190,7.9.2,5832fefc31f5ba25f15b3fa66ed816f7b87fd835,6502ec4ffee7e5a57498baaf330b80eb490d01c2,0,36,7.9
191,7.9.1,6818fad17ba67e97d395a8488d5412e00892d5e1,6502ec4ffee7e5a57498baaf330b80eb490d01c2,0,17,7.9
192,7.8,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,6502ec4ffee7e5a57498baaf330b80eb490d01c2,141,0,7.9
193,7.7,69bc562d207053ef21afd12c8bc9c5217b50227a,6502ec4ffee7e5a57498baaf330b80eb490d01c2,650,0,7.9
194,7.6,c2edd480f08c8a692757df5ce6c89cddb566b666,6502ec4ffee7e5a57498baaf330b80eb490d01c2,886,0,7.9
195,7.5,cb851ba202973bd468e070572c1e3b0b0437d2f4,6502ec4ffee7e5a57498baaf330b80eb490d01c2,1129,0,7.9
196,7.0,3b827a9a9a4b133c9fbe168aec8db44d78efeaeb,6502ec4ffee7e5a57498baaf330b80eb490d01c2,2930,0,7.9
197,7.0-RC1,b19047de0e815b1c6474770e8bc0fff41daa4d01,6502ec4ffee7e5a57498baaf330b80eb490d01c2,2937,0,7.9
198,6.7.7,4aa6d928f960303eb990d50c275513a517c85e69,6502ec4ffee7e5a57498baaf330b80eb490d01c2,3341,105,7.9
199,6.7.6,302f75de1ec5df6e983970f3c76b86ee02b1cd26,6502ec4ffee7e5a57498baaf330b80eb490d01c2,3341,93,7.9
200,6.7.5,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,6502ec4ffee7e5a57498baaf330b80eb490d01c2,3341,77,7.9
201,6.7.4,b62b59da1adf991c41ed0730684f813d4116f6cc,6502ec4ffee7e5a57498baaf330b80eb490d01c2,3341,50,7.9
202,8.3.0.34182,9c58e36328ae79ad3c36c13aa253879351ce3613,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,0,1192,7.8
203,8.2.0.32929,749367809478e5b7f60c6ef952436db9789b5882,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,0,1012,7.8
204,8.1.0.31237,65a7a7c34de5bff9aed7c3e58eb6dcc87ae34b57,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,0,751,7.8
205,8.0,87ca68d63f4afd37d74b2f454430dfde9e862c6a,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,0,555,7.8
206,7.9.4,2f8d99a55899105cbf3e3170194c614c2a6ea4d7,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,0,202,7.8
207,7.9.3,898a79cc7df01a9603c17f92b93e46ec62bc77d2,870ae4efbf5dcdbe59295eb5827b55a6a74c7b89,0,188,7.8
