tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
,,55681618,,java,broken,3,java-ant,"",false,,,,,,,,,"",,495
,,55684941,,java,broken,3,java-ant,"",false,,,,,,,,,"",,481
,,55697807,,java,broken,6,java-ant,"",false,,,,,,,,,"",,551
,,55701693,,java,broken,3,java-ant,"",false,,,,,,,,,"",,411
,,55719529,,java,broken,3,java-ant,"",false,,,,,,,,,"",,474
,,55723738,,java,broken,3,java-ant,"",false,,,,,,,,,"",,512
,,55723962,,java,broken,3,java-ant,"",false,,,,,,,,,"",,503
,,55725270,,java,broken,3,java-ant,"",false,,,,,,,,,"",,564
,,55761728,,java,broken,3,java-ant,"",false,,,,,,,,,"",,418
,,55762331,,java,broken,3,java-ant,"",false,,,,,,,,,"",,437
,,55763841,,java,broken,3,java-ant,"",false,,,,,,,,,"",,407
,,55764114,,java,broken,3,java-ant,"",false,,,,,,,,,"",,464
,,55764865,,java,broken,3,java-ant,"",false,,,,,,,,,"",,540
,,55765376,,java,broken,3,java-ant,"",false,,,,,,,,,"",,521
,,55765385,,java,broken,0,java-ant,"",false,,,,,,,,,"",,560
,,55765502,,java,broken,3,java-ant,"",false,,,,,,,,,"",,31.95
,,55765508,,java,broken,0,java-ant,"",false,,,,,,,,,"",,648
,,55765657,,java,broken,5,java-ant,"",false,,,,,,,,,"",,1075
,,55765812,,java,broken,6,java-ant,"",false,,,,,,,,,"",,522
,,55767013,,java,broken,4,java-ant,"",false,,,,,,,,,"",,547
,,55773466,,java,broken,3,java-ant,"",false,,,,,,,,,"",,465
,,55774193,,java,broken,3,java-ant,"",false,,,,,,,,,"",,402
,,55775196,,java,broken,3,java-ant,"",false,,,,,,,,,"",,436
,,55776491,,java,broken,3,java-ant,"",false,,,,,,,,,"",,423
,,55778050,,java,broken,3,java-ant,"",false,,,,,,,,,"",,509
,,55780648,,java,broken,4,java-ant,"",false,,,,,,,,,"",,540
,,55785852,,java,broken,4,java-ant,"",false,,,,,,,,,"",,539
,,55788479,,java,broken,4,java-ant,"",false,,,,,,,,,"",,642
,,55789279,,java,broken,4,java-ant,"",false,,,,,,,,,"",,86
,,55789408,,java,broken,3,java-ant,"",false,,,,,,,,,"",,471
,,55793409,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,55793578,,java,broken,3,java-ant,"",false,,,,,,,,,"",,477
,,55794325,,java,broken,4,java-ant,"",false,,,,,,,,,"",,543
,,55794769,,java,broken,3,java-ant,"",false,,,,,,,,,"",,493
,,55794941,,java,broken,3,java-ant,"",false,,,,,,,,,"",,484
,,55796212,,java,broken,12,java-ant,"",false,,,,,,,,,"",,502
,,55797913,,java,broken,3,java-ant,"",false,,,,,,,,,"",,466
,,55797938,,java,broken,4,java-ant,"",false,,,,,,,,,"",,438
,,55798249,,java,broken,3,java-ant,"",false,,,,,,,,,"",,489
,,55798357,,java,broken,3,java-ant,"",false,,,,,,,,,"",,457
,,55798373,,java,broken,5,java-ant,"",false,,,,,,,,,"",,511
,,55799530,,java,broken,3,java-ant,"",false,,,,,,,,,"",,515
,,55799532,,java,broken,0,java-ant,"",false,,,,,,,,,"",,414
,,55800109,,java,broken,4,java-ant,"",false,,,,,,,,,"",,458
,,55800896,,java,broken,3,java-ant,"",false,,,,,,,,,"",,428
,,55801806,,java,broken,3,java-ant,"",false,,,,,,,,,"",,486
,,55801878,,java,broken,3,java-ant,"",false,,,,,,,,,"",,436
,,55803832,,java,broken,4,java-ant,"",false,,,,,,,,,"",,436
,,55804321,,java,broken,3,java-ant,"",false,,,,,,,,,"",,471
,,55804829,,java,broken,4,java-ant,"",false,,,,,,,,,"",,551
,,55816543,,java,broken,5,java-ant,"",false,,,,,,,,,"",,515
,,55817933,,java,broken,3,java-ant,"",false,,,,,,,,,"",,467
,,55819057,,java,broken,4,java-ant,"",false,,,,,,,,,"",,488
,,55819773,,java,broken,3,java-ant,"",false,,,,,,,,,"",,538
,,55821140,,java,broken,3,java-ant,"",false,,,,,,,,,"",,486
,,55821144,,java,broken,0,java-ant,"",false,,,,,,,,,"",,438
,,55822234,,java,broken,3,java-ant,"",false,,,,,,,,,"",,12.15
,,55824776,,java,broken,3,java-ant,"",false,,,,,,,,,"",,487
,,55825431,,java,broken,3,java-ant,"",false,,,,,,,,,"",,543
,,55835306,,java,broken,5,java-ant,"",false,,,,,,,,,"",,415
,,55836521,,java,broken,8,java-ant,"",false,,,,,,,,,"",,485
,,55840775,,java,broken,3,java-ant,"",false,,,,,,,,,"",,505
,,55844696,,java,broken,8,java-ant,"",false,,,,,,,,,"",,504
,,55851185,,java,broken,3,java-ant,"",false,,,,,,,,,"",,494
,,55855090,,java,broken,3,java-ant,"",false,,,,,,,,,"",,561
,,55875021,,java,broken,3,java-ant,"",false,,,,,,,,,"",,438
,,55876256,,java,broken,3,java-ant,"",false,,,,,,,,,"",,429
,,55910590,,java,broken,3,java-ant,"",false,,,,,,,,,"",,563
,,55911100,,java,broken,3,java-ant,"",false,,,,,,,,,"",,453
,,55914344,,java,broken,3,java-ant,"",false,,,,,,,,,"",,467
,,55924677,,java,broken,3,java-ant,"",false,,,,,,,,,"",,532
,,55928069,,java,broken,4,java-ant,"",false,,,,,,,,,"",,449
,,55928133,,java,broken,3,java-ant,"",false,,,,,,,,,"",,438
,,55928236,,java,broken,0,java-ant,"",false,,,,,,,,,"",,492
,,55929203,,java,broken,4,java-ant,"",false,,,,,,,,,"",,457
,,55929205,,java,broken,0,java-ant,"",false,,,,,,,,,"",,453
,,55929662,,java,broken,3,java-ant,"",false,,,,,,,,,"",,473
,,55931519,,java,broken,3,java-ant,"",false,,,,,,,,,"",,514
,,55934999,,java,broken,3,java-ant,"",false,,,,,,,,,"",,471
,,55937580,,java,broken,3,java-ant,"",false,,,,,,,,,"",,424
,,55941133,,java,broken,3,java-ant,"",false,,,,,,,,,"",,430
,,55948919,,java,broken,3,java-ant,"",false,,,,,,,,,"",,432
,,55948921,,java,broken,0,java-ant,"",false,,,,,,,,,"",,435
,,55949063,,java,broken,3,java-ant,"",false,,,,,,,,,"",,415
,,55949949,,java,broken,3,java-ant,"",false,,,,,,,,,"",,565
,,55951613,,java,broken,3,java-ant,"",false,,,,,,,,,"",,438
,,55951733,,java,broken,3,java-ant,"",false,,,,,,,,,"",,505
,,55951956,,java,broken,3,java-ant,"",false,,,,,,,,,"",,509
,,55952258,,java,broken,3,java-ant,"",false,,,,,,,,,"",,469
,,55955269,,java,broken,3,java-ant,"",false,,,,,,,,,"",,456
,,55955761,,java,broken,3,java-ant,"",false,,,,,,,,,"",,579
,,55956236,,java,broken,4,java-ant,"",false,,,,,,,,,"",,32.11
,,55956598,,java,broken,3,java-ant,"",false,,,,,,,,,"",,538
,,55957750,,java,broken,4,java-ant,"",false,,,,,,,,,"",,455
,,55959255,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,55959259,,java,broken,0,java-ant,"",false,,,,,,,,,"",,417
,,55959332,,java,broken,3,java-ant,"",false,,,,,,,,,"",,454
,,55959338,,java,broken,0,java-ant,"",false,,,,,,,,,"",,548
,,55959972,,java,broken,3,java-ant,"",false,,,,,,,,,"",,439
,,55960561,,java,broken,3,java-ant,"",false,,,,,,,,,"",,456
,,55960566,,java,broken,0,java-ant,"",false,,,,,,,,,"",,575
,,55961777,,java,broken,6,java-ant,"",false,,,,,,,,,"",,513
,,55962420,,java,broken,5,java-ant,"",false,,,,,,,,,"",,417
,,55967017,,java,broken,4,java-ant,"",false,,,,,,,,,"",,429
,,55967840,,java,broken,3,java-ant,"",false,,,,,,,,,"",,523
,,55969405,,java,broken,3,java-ant,"",false,,,,,,,,,"",,550
,,55971378,,java,broken,3,java-ant,"",false,,,,,,,,,"",,563
,,55976378,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,55976387,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,55976410,,java,broken,3,java-ant,"",false,,,,,,,,,"",,503
,,55976433,,java,broken,4,java-ant,"",false,,,,,,,,,"",,469
,,55976643,,java,broken,4,java-ant,"",false,,,,,,,,,"",,515
,,55976784,,java,broken,3,java-ant,"",false,,,,,,,,,"",,459
,,55977381,,java,broken,3,java-ant,"",false,,,,,,,,,"",,458
,,55978210,,java,broken,3,java-ant,"",false,,,,,,,,,"",,451
,,55982322,,java,broken,5,java-ant,"",false,,,,,,,,,"",,614
,,55986756,,java,broken,3,java-ant,"",false,,,,,,,,,"",,484
,,55988082,,java,broken,3,java-ant,"",false,,,,,,,,,"",,489
,,55989075,,java,broken,7,java-ant,"",false,,,,,,,,,"",,433
,,56003650,,java,broken,3,java-ant,"",false,,,,,,,,,"",,559
,,56060664,,java,broken,3,java-ant,"",false,,,,,,,,,"",,442
,,56061620,,java,broken,3,java-ant,"",false,,,,,,,,,"",,517
,,56064717,,java,unknown,385,java-ant,"",false,,,,,,,,,"",,
,,56065965,,java,broken,131,java-ant,"",false,,,,,,,,,"",,25.5
,,56066556,,java,broken,131,java-ant,"",false,,,,,,,,,"",,399
,,56066595,,java,broken,3,java-ant,"",false,,,,,,,,,"",,405
,,56067357,,java,broken,3,java-ant,"",false,,,,,,,,,"",,395
,,56071891,,java,broken,3,java-ant,"",false,,,,,,,,,"",,484
,,56078223,,java,broken,3,java-ant,"",false,,,,,,,,,"",,398
,,56078855,,java,broken,0,java-ant,"",false,,,,,,,,,"",,407
,,56082549,,java,broken,3,java-ant,"",false,,,,,,,,,"",,533
,,56085566,,java,broken,4,java-ant,"",false,,,,,,,,,"",,458
,,56095441,,java,broken,3,java-ant,"",false,,,,,,,,,"",,431
,,56102744,,java,broken,3,java-ant,"",false,,,,,,,,,"",,436
,,56106500,,java,broken,3,java-ant,"",false,,,,,,,,,"",,453
,,56107696,,java,broken,3,java-ant,"",false,,,,,,,,,"",,467
,,56112103,,java,broken,3,java-ant,"",false,,,,,,,,,"",,459
,,56112252,,java,broken,3,java-ant,"",false,,,,,,,,,"",,462
,,56112254,,java,broken,3,java-ant,"",false,,,,,,,,,"",,508
,,56112984,,java,broken,3,java-ant,"",false,,,,,,,,,"",,454
,,56114524,,java,broken,3,java-ant,"",false,,,,,,,,,"",,531
,,56114532,,java,broken,0,java-ant,"",false,,,,,,,,,"",,603
,,56115489,,java,broken,3,java-ant,"",false,,,,,,,,,"",,472
,,56117193,,java,broken,3,java-ant,"",false,,,,,,,,,"",,516
,,56123314,,java,broken,3,java-ant,"",false,,,,,,,,,"",,480
,,56124340,,java,broken,3,java-ant,"",false,,,,,,,,,"",,474
,,56128196,,java,broken,3,java-ant,"",false,,,,,,,,,"",,425
,,56131498,,java,broken,4,java-ant,"",false,,,,,,,,,"",,489
,,56142827,,java,broken,3,java-ant,"",false,,,,,,,,,"",,445
,,56146479,,java,broken,3,java-ant,"",false,,,,,,,,,"",,470
,,56555876,,java,broken,3,java-ant,"",false,,,,,,,,,"",,410
,,56555878,,java,broken,0,java-ant,"",false,,,,,,,,,"",,480
,,56556720,,java,broken,3,java-ant,"",false,,,,,,,,,"",,427
,,56859497,,java,broken,3,java-ant,"",false,,,,,,,,,"",,389
,,56861900,,java,broken,3,java-ant,"",false,,,,,,,,,"",,388
,,56862440,,java,broken,3,java-ant,"",false,,,,,,,,,"",,438
,,56862487,,java,broken,0,java-ant,"",false,,,,,,,,,"",,488
,,56875353,,java,broken,3,java-ant,"",false,,,,,,,,,"",,669
,,56878340,,java,broken,3,java-ant,"",false,,,,,,,,,"",,679
,,56878644,,java,broken,3,java-ant,"",false,,,,,,,,,"",,687
,,56881441,,java,broken,3,java-ant,"",false,,,,,,,,,"",,741
,,56883706,,java,broken,5,java-ant,"",false,,,,,,,,,"",,539
,,56884027,,java,broken,0,java-ant,"",false,,,,,,,,,"",,661
,,56884535,,java,broken,3,java-ant,"",false,,,,,,,,,"",,635
,,56888530,,java,broken,4,java-ant,"",false,,,,,,,,,"",,655
,,56889365,,java,broken,13,java-ant,"",false,,,,,,,,,"",,478
,,56889588,,java,broken,0,java-ant,"",false,,,,,,,,,"",,678
,,56890113,,java,broken,4,java-ant,"",false,,,,,,,,,"",,460
,,56890129,,java,broken,0,java-ant,"",false,,,,,,,,,"",,605
,,56892149,,java,broken,3,java-ant,"",false,,,,,,,,,"",,572
,,56892286,,java,broken,3,java-ant,"",false,,,,,,,,,"",,585
,,56893780,,java,broken,8,java-ant,"",false,,,,,,,,,"",,615
,,56894789,,java,broken,5,java-ant,"",false,,,,,,,,,"",,701
,,56895257,,java,broken,3,java-ant,"",false,,,,,,,,,"",,641
,,56896218,,java,broken,3,java-ant,"",false,,,,,,,,,"",,13.44
,,56896824,,java,broken,8,java-ant,"",false,,,,,,,,,"",,482
,,56897982,,java,broken,3,java-ant,"",false,,,,,,,,,"",,424
,,56897990,,java,broken,0,java-ant,"",false,,,,,,,,,"",,615
,,56898572,,java,ok,3,java-ant,"",false,,,,,,,,,"",,779
,,56907101,,java,broken,3,java-ant,"",false,,,,,,,,,"",,453
,,56907105,,java,broken,0,java-ant,"",false,,,,,,,,,"",,447
,,56912580,,java,ok,3,java-ant,"",false,,,,,,,,,"",,746
,,56921095,,java,broken,5,java-ant,"",false,,,,,,,,,"",,8.02
,,56930923,,java,ok,13,java-ant,"",false,,,,,,,,,"",,710
,,56936198,,java,ok,3,java-ant,"",false,,,,,,,,,"",,767
,,56936473,,java,broken,4,java-ant,"",false,,,,,,,,,"",,452
,,56936486,,java,broken,0,java-ant,"",false,,,,,,,,,"",,438
,,56947283,,java,broken,3,java-ant,"",false,,,,,,,,,"",,68
,,56948524,,java,ok,3,java-ant,"",false,,,,,,,,,"",,750
,,56958538,,java,broken,3,java-ant,"",false,,,,,,,,,"",,483
,,56999939,,java,ok,3,java-ant,"",false,,,,,,,,,"",,885
,,57000765,,java,ok,3,java-ant,"",false,,,,,,,,,"",,778
,,57000771,,java,ok,0,java-ant,"",false,,,,,,,,,"",,839
,,57001104,,java,ok,3,java-ant,"",false,,,,,,,,,"",,746
,,57001512,,java,broken,3,java-ant,"",false,,,,,,,,,"",,10.59
,,57001738,,java,ok,3,java-ant,"",false,,,,,,,,,"",,714
,,57002071,,java,ok,3,java-ant,"",false,,,,,,,,,"",,730
,,57002418,,java,ok,3,java-ant,"",false,,,,,,,,,"",,738
,,57002811,,java,ok,3,java-ant,"",false,,,,,,,,,"",,704
,,57005799,,java,ok,3,java-ant,"",false,,,,,,,,,"",,709
,,57007246,,java,ok,3,java-ant,"",false,,,,,,,,,"",,751
,,57008877,,java,ok,4,java-ant,"",false,,,,,,,,,"",,755
,,57010195,,java,ok,3,java-ant,"",false,,,,,,,,,"",,754
,,57010520,,java,ok,5,java-ant,"",false,,,,,,,,,"",,943
,,57010598,,java,ok,0,java-ant,"",false,,,,,,,,,"",,774
,,57013323,,java,ok,3,java-ant,"",false,,,,,,,,,"",,676
,,57014776,,java,broken,3,java-ant,"",false,,,,,,,,,"",,425
,,57015352,,java,ok,3,java-ant,"",false,,,,,,,,,"",,666
,,57016372,,java,broken,3,java-ant,"",false,,,,,,,,,"",,567
,,57016485,,java,ok,3,java-ant,"",false,,,,,,,,,"",,682
,,57019542,,java,ok,3,java-ant,"",false,,,,,,,,,"",,915
,,57022501,,java,ok,3,java-ant,"",false,,,,,,,,,"",,713
,,57024621,,java,ok,3,java-ant,"",false,,,,,,,,,"",,687
,,57024623,,java,ok,0,java-ant,"",false,,,,,,,,,"",,806
,,57027779,,java,broken,3,java-ant,"",false,,,,,,,,,"",,357
,,57027783,,java,broken,0,java-ant,"",false,,,,,,,,,"",,328
,,57028666,,java,broken,0,java-ant,"",false,,,,,,,,,"",,643
,,57028668,,java,ok,4,java-ant,"",false,,,,,,,,,"",,774
,,57030647,,java,ok,3,java-ant,"",false,,,,,,,,,"",,711
,,57032678,,java,broken,3,java-ant,"",false,,,,,,,,,"",,598
,,57032682,,java,broken,0,java-ant,"",false,,,,,,,,,"",,516
,,57033722,,java,ok,3,java-ant,"",false,,,,,,,,,"",,752
,,57033735,,java,ok,3,java-ant,"",false,,,,,,,,,"",,782
,,57033752,,java,ok,0,java-ant,"",false,,,,,,,,,"",,760
,,57034852,,java,ok,0,java-ant,"",false,,,,,,,,,"",,742
,,57034856,,java,ok,3,java-ant,"",false,,,,,,,,,"",,752
,,57035147,,java,ok,3,java-ant,"",false,,,,,,,,,"",,677
,,57035149,,java,ok,0,java-ant,"",false,,,,,,,,,"",,749
,,57035334,,java,ok,3,java-ant,"",false,,,,,,,,,"",,754
,,57037628,,java,ok,3,java-ant,"",false,,,,,,,,,"",,800
,,57037642,,java,ok,0,java-ant,"",false,,,,,,,,,"",,710
,,57041455,,java,ok,3,java-ant,"",false,,,,,,,,,"",,801
,,57042577,,java,ok,3,java-ant,"",false,,,,,,,,,"",,879
,,57042795,,java,ok,0,java-ant,"",false,,,,,,,,,"",,721
,,57042810,,java,broken,3,java-ant,"",false,,,,,,,,,"",,8.14
,,57043025,,java,ok,3,java-ant,"",false,,,,,,,,,"",,734
,,57043027,,java,ok,0,java-ant,"",false,,,,,,,,,"",,721
,,57043542,,java,ok,3,java-ant,"",false,,,,,,,,,"",,707
,,57043545,,java,ok,0,java-ant,"",false,,,,,,,,,"",,764
,,57045154,,java,broken,3,java-ant,"",false,,,,,,,,,"",,40.23
,,57051996,,java,ok,3,java-ant,"",false,,,,,,,,,"",,682
,,57054062,,java,broken,3,java-ant,"",false,,,,,,,,,"",,511
,,57061311,,java,ok,3,java-ant,"",false,,,,,,,,,"",,807
,,57077668,,java,ok,3,java-ant,"",false,,,,,,,,,"",,705
,,57100441,,java,broken,3,java-ant,"",false,,,,,,,,,"",,449
,,57101158,,java,ok,3,java-ant,"",false,,,,,,,,,"",,799
,,57105631,,java,ok,3,java-ant,"",false,,,,,,,,,"",,677
,,57132345,,java,ok,3,java-ant,"",false,,,,,,,,,"",,726
,,57137745,,java,ok,3,java-ant,"",false,,,,,,,,,"",,712
,,57143687,,java,ok,3,java-ant,"",false,,,,,,,,,"",,702
,,57150571,,java,ok,3,java-ant,"",false,,,,,,,,,"",,735
,,57152824,,java,ok,3,java-ant,"",false,,,,,,,,,"",,718
,,57160141,,java,ok,3,java-ant,"",false,,,,,,,,,"",,722
,,57162480,,java,broken,3,java-ant,"",false,,,,,,,,,"",,697
,,57170380,,java,ok,3,java-ant,"",false,,,,,,,,,"",,639
,,57180804,,java,ok,3,java-ant,"",false,,,,,,,,,"",,713
,,57195916,,java,broken,3,java-ant,"",false,,,,,,,,,"",,463
,,57196386,,java,ok,3,java-ant,"",false,,,,,,,,,"",,749
,,57198103,,java,ok,3,java-ant,"",false,,,,,,,,,"",,818
,,57306947,,java,ok,3,java-ant,"",false,,,,,,,,,"",,678
,,57308284,,java,ok,3,java-ant,"",false,,,,,,,,,"",,769
,,57313287,,java,ok,3,java-ant,"",false,,,,,,,,,"",,786
,,57321248,,java,ok,3,java-ant,"",false,,,,,,,,,"",,802
,,57330995,,java,ok,3,java-ant,"",false,,,,,,,,,"",,819
,,57331517,,java,broken,3,java-ant,"",false,,,,,,,,,"",,441
,,57331585,,java,ok,3,java-ant,"",false,,,,,,,,,"",,811
,,57333759,,java,ok,3,java-ant,"",false,,,,,,,,,"",,795
,,57334112,,java,ok,3,java-ant,"",false,,,,,,,,,"",,699
,,57343620,,java,ok,3,java-ant,"",false,,,,,,,,,"",,775
,,57348983,,java,ok,3,java-ant,"",false,,,,,,,,,"",,807
,,57358526,,java,ok,3,java-ant,"",false,,,,,,,,,"",,778
,,57375539,,java,ok,6,java-ant,"",false,,,,,,,,,"",,803
,,57380622,,java,ok,3,java-ant,"",false,,,,,,,,,"",,809
,,57400078,,java,broken,3,java-ant,"",false,,,,,,,,,"",,454
,,57400579,,java,ok,7,java-ant,"",false,,,,,,,,,"",,749
,,57440322,,java,ok,4,java-ant,"",false,,,,,,,,,"",,842
,,57445707,,java,ok,3,java-ant,"",false,,,,,,,,,"",,886
,,57446682,,java,ok,3,java-ant,"",false,,,,,,,,,"",,794
,,57446687,,java,ok,0,java-maven,junit,true,false,6447,0,6447,0,,,,"",580.5699999999978,
,,57447752,,java,ok,3,java-ant,"",false,,,,,,,,,"",,936
,,57448822,,java,ok,3,java-ant,"",false,,,,,,,,,"",,814
,,57453406,,java,broken,3,java-ant,"",false,,,,,,,,,"",,1880
,,57453420,,java,broken,3,java-ant,"",false,,,,,,,,,"",,788
,,57453689,,java,broken,3,java-ant,"",false,,,,,,,,,"",,1627
,,57453799,,java,ok,3,java-ant,"",false,,,,,,,,,"",,1027
,,57454804,,java,broken,3,java-ant,"",false,,,,,,,,,"",,459
,,57455727,,java,ok,3,java-ant,"",false,,,,,,,,,"",,808
,,57458379,,java,broken,3,java-ant,"",false,,,,,,,,,"",,440
,,57458567,,java,broken,0,java-maven,junit,true,true,5137,19,5156,0,,,,PlatformRubyBridgeTest.testDatabaseMigration  Raise (LoadError) no such file ...#SearchClientMediumTest.org.sonar.server.search.SearchClientMediumTest  NoNodeAvailable#QProfileExportersTest.org.sonar.server.qualityprofile.QProfileExportersTest  NoNodeAvailable#ProxyDeleteByQueryRequestBuilderTest.org.sonar.server.es.request.ProxyDeleteByQueryRequestBuilderTest  ElasticsearchTimeout#JdbcDriverDeployerTest.test_deploy#SearchActionComponentsMediumTest.org.sonar.server.issue.ws.SearchActionComponentsMediumTest  NoNodeAvailable#RulesWebServiceMediumTest.org.sonar.server.rule.ws.RulesWebServiceMediumTest  NoNodeAvailable#ViolationMigrationTest.migrate_violations  Message Fail to convert violations...#ProxyRefreshRequestBuilderTest.org.sonar.server.es.request.ProxyRefreshRequestBuilderTest  ClusterBlock#ProxyFlushRequestBuilderTest.org.sonar.server.es.request.ProxyFlushRequestBuilderTest  ClusterBlock#ProxyIndexRequestBuilderTest.org.sonar.server.es.request.ProxyIndexRequestBuilderTest  ClusterBlock#PurgeRemovedViewsStepTest.org.sonar.server.computation.step.PurgeRemovedViewsStepTest  ClusterBlock#ProxyCountRequestBuilderTest.org.sonar.server.es.request.ProxyCountRequestBuilderTest  ClusterBlock#ProxySearchScrollRequestBuilderTest.org.sonar.server.es.request.ProxySearchScrollRequestBuilderTest  ClusterBlock#ProxyCreateIndexRequestBuilderTest.trace_logs#ProxyCreateIndexRequestBuilderTest.create_index#FacetsMediumTest.org.sonar.server.search.FacetsMediumTest  ClusterBlock block...#ProxyDeleteRequestBuilderTest.delete#ProxyDeleteRequestBuilderTest.trace_logs#,1001.4499999999991,
,,57459828,,java,broken,3,java-ant,"",false,,,,,,,,,"",,457
,,57462703,,java,ok,3,java-ant,"",false,,,,,,,,,"",,898
,,57463027,,java,broken,3,java-ant,"",false,,,,,,,,,"",,2552
,,57464718,,java,ok,3,java-ant,"",false,,,,,,,,,"",,802
,,57465754,,java,ok,3,java-ant,"",false,,,,,,,,,"",,739
,,57470261,,java,broken,3,java-ant,"",false,,,,,,,,,"",,379
,,57470949,,java,ok,3,java-ant,"",false,,,,,,,,,"",,964
,,57471226,,java,ok,3,java-ant,"",false,,,,,,,,,"",,847
,,57472297,,java,ok,3,java-ant,"",false,,,,,,,,,"",,818
,,57474875,,java,broken,3,java-ant,"",false,,,,,,,,,"",,780
,,57476853,,java,ok,3,java-ant,"",false,,,,,,,,,"",,811
,,57477445,,java,ok,6,java-ant,"",false,,,,,,,,,"",,803
,,57481070,,java,broken,3,java-ant,"",false,,,,,,,,,"",,502
,,57481242,,java,ok,0,java-maven,junit,true,false,6451,0,6451,0,,,,"",490.2399999999987,
,,57481331,,java,ok,10,java-ant,"",false,,,,,,,,,"",,894
,,57481637,,java,ok,3,java-ant,"",false,,,,,,,,,"",,860
,,57481639,,java,ok,0,java-maven,junit,true,false,6451,0,6451,0,,,,"",503.88999999999805,
,,57483594,,java,ok,3,java-ant,"",false,,,,,,,,,"",,831
,,57485714,,java,ok,4,java-ant,"",false,,,,,,,,,"",,986
,,57485879,,java,ok,0,java-maven,junit,true,false,6454,0,6454,0,,,,"",519.5399999999985,
,,57489204,,java,broken,3,java-ant,"",false,,,,,,,,,"",,494
,,57490645,,java,broken,3,java-ant,"",false,,,,,,,,,"",,2358
,,57490647,,java,broken,0,java-maven,junit,true,true,5120,19,5139,0,,,,ActivityServiceTest.org.sonar.server.activity.ActivityServiceTest  ElasticsearchTimeout#IndexClientMediumTest.org.sonar.server.search.IndexClientMediumTest  NoNodeAvailable#RuleDeleterMediumTest.org.sonar.server.rule.RuleDeleterMediumTest  NoNodeAvailable#ProxyDeleteByQueryRequestBuilderTest.org.sonar.server.es.request.ProxyDeleteByQueryRequestBuilderTest  ElasticsearchTimeout#ProgressLoggerTest.log_at_fixed_intervals  Interrupted#IndexSourceLinesStepTest.org.sonar.server.computation.step.IndexSourceLinesStepTest  ClusterBlock#SourceLineIndexTest.org.sonar.server.source.index.SourceLineIndexTest  ClusterBlock#ProxyRefreshRequestBuilderTest.org.sonar.server.es.request.ProxyRefreshRequestBuilderTest  ClusterBlock#ProxyPutMappingRequestBuilderTest.org.sonar.server.es.request.ProxyPutMappingRequestBuilderTest  ClusterBlock#BackendCleanupMediumTest.reset_data#BackendCleanupMediumTest.clear_all#BackendCleanupMediumTest.clear_indexes#ProxyBulkRequestBuilderTest.org.sonar.server.es.request.ProxyBulkRequestBuilderTest  ClusterBlock#ProxyFlushRequestBuilderTest.org.sonar.server.es.request.ProxyFlushRequestBuilderTest  ClusterBlock#UserIndexTest.org.sonar.server.user.index.UserIndexTest  ClusterBlock blocked...#EsMonitorTest.org.sonar.server.platform.monitoring.EsMonitorTest  ClusterBlock#IssueIndexTest.org.sonar.server.issue.index.IssueIndexTest  ClusterBlock bloc...#PurgeRemovedViewsStepTest.org.sonar.server.computation.step.PurgeRemovedViewsStepTest  ClusterBlock#SourceLinesCacheTest.org.sonar.server.computation.issue.SourceLinesCacheTest  ClusterBlock#,1293.6699999999992,
,,57492067,,java,broken,3,java-ant,"",false,,,,,,,,,"",,1268
,,57493618,,java,broken,4,java-ant,"",false,,,,,,,,,"",,718
,,57494823,,java,ok,5,java-ant,"",false,,,,,,,,,"",,790
,,57495456,,java,ok,3,java-ant,"",false,,,,,,,,,"",,824
,,57495509,,java,ok,0,java-maven,junit,true,false,6451,0,6451,0,,,,"",524.159999999999,
,,57496576,,java,broken,3,java-ant,"",false,,,,,,,,,"",,509
,,57497373,,java,ok,1,java-maven,junit,true,false,6470,0,6470,0,,,,"",529.469999999998,
,,57497906,,java,broken,4,java-ant,"",false,,,,,,,,,"",,883
,,57497972,,java,ok,4,java-ant,"",false,,,,,,,,,"",,862
,,57497974,,java,ok,0,java-maven,junit,true,false,6452,0,6452,0,,,,"",507.2199999999981,
,,57498029,,java,broken,3,java-ant,"",false,,,,,,,,,"",,2371
,,57498031,,java,broken,0,java-maven,junit,true,true,5224,3,5227,0,,,,ProjectRepositoryLoaderMediumTest.org.sonar.server.batch.ProjectRepositoryLoaderMediumTest  NoNodeAvailable#IssueBulkChangeServiceMediumTest.org.sonar.server.issue.IssueBulkChangeServiceMediumTest  NoNodeAvailable#EmbeddedTomcatTest.start#,351.36,
,,57498089,,java,ok,7,java-ant,"",false,,,,,,,,,"",,958
,,57498257,,java,broken,3,java-ant,"",false,,,,,,,,,"",,994
,,57498649,,java,ok,4,java-ant,"",false,,,,,,,,,"",,821
,,57499064,,java,broken,3,java-ant,"",false,,,,,,,,,"",,511
,,57499125,,java,ok,3,java-ant,"",false,,,,,,,,,"",,822
