index,canceled_gp1_bs1_n_bursts_mean,canceled_gp1_bs1_n_bursts_median,canceled_gp1_bs1_n_bursts_max,canceled_gp1_bs1_n_bursts_min,canceled_gp1_bs1_burst_size_mean,canceled_gp1_bs1_burst_size_median,canceled_gp1_bs1_burst_size_max,canceled_gp1_bs1_burst_size_min,canceled_gp1_bs2_n_bursts_mean,canceled_gp1_bs2_n_bursts_median,canceled_gp1_bs2_n_bursts_max,canceled_gp1_bs2_n_bursts_min,canceled_gp1_bs2_burst_size_mean,canceled_gp1_bs2_burst_size_median,canceled_gp1_bs2_burst_size_max,canceled_gp1_bs2_burst_size_min,canceled_gp1_bs3_n_bursts_mean,canceled_gp1_bs3_n_bursts_median,canceled_gp1_bs3_n_bursts_max,canceled_gp1_bs3_n_bursts_min,canceled_gp1_bs3_burst_size_mean,canceled_gp1_bs3_burst_size_median,canceled_gp1_bs3_burst_size_max,canceled_gp1_bs3_burst_size_min,canceled_gp2_bs1_n_bursts_mean,canceled_gp2_bs1_n_bursts_median,canceled_gp2_bs1_n_bursts_max,canceled_gp2_bs1_n_bursts_min,canceled_gp2_bs1_burst_size_mean,canceled_gp2_bs1_burst_size_median,canceled_gp2_bs1_burst_size_max,canceled_gp2_bs1_burst_size_min,canceled_gp2_bs2_n_bursts_mean,canceled_gp2_bs2_n_bursts_median,canceled_gp2_bs2_n_bursts_max,canceled_gp2_bs2_n_bursts_min,canceled_gp2_bs2_burst_size_mean,canceled_gp2_bs2_burst_size_median,canceled_gp2_bs2_burst_size_max,canceled_gp2_bs2_burst_size_min,canceled_gp2_bs3_n_bursts_mean,canceled_gp2_bs3_n_bursts_median,canceled_gp2_bs3_n_bursts_max,canceled_gp2_bs3_n_bursts_min,canceled_gp2_bs3_burst_size_mean,canceled_gp2_bs3_burst_size_median,canceled_gp2_bs3_burst_size_max,canceled_gp2_bs3_burst_size_min,canceled_gp3_bs1_n_bursts_mean,canceled_gp3_bs1_n_bursts_median,canceled_gp3_bs1_n_bursts_max,canceled_gp3_bs1_n_bursts_min,canceled_gp3_bs1_burst_size_mean,canceled_gp3_bs1_burst_size_median,canceled_gp3_bs1_burst_size_max,canceled_gp3_bs1_burst_size_min,canceled_gp3_bs2_n_bursts_mean,canceled_gp3_bs2_n_bursts_median,canceled_gp3_bs2_n_bursts_max,canceled_gp3_bs2_n_bursts_min,canceled_gp3_bs2_burst_size_mean,canceled_gp3_bs2_burst_size_median,canceled_gp3_bs2_burst_size_max,canceled_gp3_bs2_burst_size_min,canceled_gp3_bs3_n_bursts_mean,canceled_gp3_bs3_n_bursts_median,canceled_gp3_bs3_n_bursts_max,canceled_gp3_bs3_n_bursts_min,canceled_gp3_bs3_burst_size_mean,canceled_gp3_bs3_burst_size_median,canceled_gp3_bs3_burst_size_max,canceled_gp3_bs3_burst_size_min
12,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
13,0.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
14,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
15,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
16,0.26597687157638467,0.0,61.0,0.0,1.6750572082379862,1.0,43.0,0.0,0.05842970176506391,0.0,11.0,0.0,4.072916666666667,2.0,43.0,0.0,0.024954351795496044,0.0,4.0,0.0,6.853658536585366,4.0,43.0,0.0,0.20024345709068778,0.0,60.0,0.0,1.6200607902735562,1.0,43.0,0.0,0.041387705416920266,0.0,10.0,0.0,4.0,2.0,43.0,0.0,0.015216068167985392,0.0,4.0,0.0,7.44,4.0,43.0,0.0,0.17346317711503348,0.0,58.0,0.0,1.8210526315789475,1.0,60.0,0.0,0.04077906269020085,0.0,10.0,0.0,4.492537313432836,2.0,60.0,0.0,0.01278149726110773,0.0,3.0,0.0,9.952380952380953,5.0,60.0,0.0
17,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
18,0.4936708860759494,0.0,9.0,0.0,1.6153846153846154,1.0,7.0,0.0,0.17721518987341772,0.0,3.0,0.0,2.7142857142857144,2.0,7.0,0.0,0.07172995780590717,0.0,2.0,0.0,3.764705882352941,3.0,7.0,0.0,0.379746835443038,0.0,9.0,0.0,1.6333333333333333,1.0,7.0,0.0,0.13924050632911392,0.0,3.0,0.0,2.727272727272727,2.0,7.0,0.0,0.05907172995780591,0.0,2.0,0.0,3.7142857142857144,3.0,7.0,0.0,0.3037974683544304,0.0,8.0,0.0,1.4444444444444444,1.0,9.0,0.0,0.08860759493670886,0.0,2.0,0.0,2.5238095238095237,2.0,9.0,0.0,0.016877637130801686,0.0,1.0,0.0,4.75,3.5,9.0,0.0
19,0.522248243559719,0.0,9.0,0.0,2.094170403587444,1.0,26.0,0.0,0.22950819672131148,0.0,5.0,0.0,3.489795918367347,2.0,26.0,0.0,0.10772833723653395,0.0,4.0,0.0,5.173913043478261,4.0,26.0,0.0,0.3629976580796253,0.0,9.0,0.0,2.1032258064516127,1.0,26.0,0.0,0.14988290398126464,0.0,4.0,0.0,3.671875,2.0,26.0,0.0,0.07259953161592506,0.0,2.0,0.0,5.451612903225806,5.0,26.0,0.0,0.2646370023419204,0.0,8.0,0.0,2.3451327433628317,1.0,27.0,0.0,0.117096018735363,0.0,3.0,0.0,4.04,2.0,27.0,0.0,0.05152224824355972,0.0,2.0,0.0,6.636363636363637,5.0,27.0,0.0
20,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
21,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
22,0.3577981651376147,0.0,80.0,0.0,1.9158974358974359,1.0,47.0,0.0,0.11559633027522936,0.0,15.0,0.0,3.834920634920635,2.0,47.0,0.0,0.05614678899082569,0.0,4.0,0.0,5.777777777777778,4.0,47.0,0.0,0.25137614678899084,0.0,79.0,0.0,1.8496350364963503,1.0,47.0,0.0,0.07559633027522936,0.0,14.0,0.0,3.825242718446602,2.0,47.0,0.0,0.033761467889908255,0.0,4.0,0.0,6.086956521739131,4.0,47.0,0.0,0.20330275229357797,0.0,77.0,0.0,1.8935018050541517,1.0,68.0,0.0,0.06165137614678899,0.0,14.0,0.0,3.9464285714285716,2.0,68.0,0.0,0.024587155963302753,0.0,4.0,0.0,6.880597014925373,4.0,68.0,0.0
23,0.6156716417910447,0.5,4.0,0.0,4.33939393939394,2.0,64.0,0.0,0.34701492537313433,0.0,3.0,0.0,6.924731182795699,4.0,64.0,0.0,0.23507462686567165,0.0,2.0,0.0,9.26984126984127,5.0,64.0,0.0,0.291044776119403,0.0,3.0,0.0,4.602564102564102,2.0,64.0,0.0,0.14925373134328357,0.0,2.0,0.0,8.025,4.0,64.0,0.0,0.10074626865671642,0.0,2.0,0.0,10.925925925925926,6.0,64.0,0.0,0.19402985074626866,0.0,3.0,0.0,2.769230769230769,1.0,19.0,0.0,0.07462686567164178,0.0,1.0,0.0,5.6,3.5,19.0,0.0,0.041044776119402986,0.0,1.0,0.0,8.545454545454545,6.0,19.0,0.0
24,0.5222405271828665,0.0,5.0,0.0,4.337539432176656,2.0,108.0,0.0,0.31795716639209226,0.0,3.0,0.0,6.481865284974093,4.0,108.0,0.0,0.22240527182866557,0.0,3.0,0.0,8.407407407407407,6.0,108.0,0.0,0.2273476112026359,0.0,5.0,0.0,4.492753623188406,2.0,108.0,0.0,0.11532125205930807,0.0,2.0,0.0,7.885714285714286,5.0,108.0,0.0,0.08896210873146623,0.0,2.0,0.0,9.62962962962963,6.0,108.0,0.0,0.15485996705107083,0.0,4.0,0.0,3.521276595744681,1.0,28.0,0.0,0.06260296540362438,0.0,2.0,0.0,7.2368421052631575,3.5,28.0,0.0,0.04118616144975288,0.0,1.0,0.0,9.96,6.0,28.0,0.0
25,0.4649122807017544,0.0,4.0,0.0,3.69811320754717,2.0,33.0,0.0,0.30701754385964913,0.0,3.0,0.0,5.085714285714285,4.0,33.0,0.0,0.21929824561403508,0.0,2.0,0.0,6.32,5.0,33.0,0.0,0.21052631578947367,0.0,3.0,0.0,3.0625,2.0,12.0,0.0,0.12280701754385964,0.0,3.0,0.0,4.535714285714286,4.0,12.0,0.0,0.09210526315789473,0.0,2.0,0.0,5.380952380952381,4.0,12.0,0.0,0.12280701754385964,0.0,4.0,0.0,3.607142857142857,2.0,15.0,0.0,0.07894736842105263,0.0,2.0,0.0,5.055555555555555,3.5,15.0,0.0,0.05701754385964912,0.0,2.0,0.0,6.230769230769231,5.0,15.0,0.0
26,0.15384615384615385,0.0,1.0,0.0,1.25,1.0,2.0,0.0,0.038461538461538464,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.11538461538461539,0.0,1.0,0.0,1.3333333333333333,1.0,2.0,0.0,0.038461538461538464,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.11538461538461539,0.0,1.0,0.0,1.3333333333333333,1.0,2.0,0.0,0.038461538461538464,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
27,0.18181818181818182,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.15151515151515152,0.0,1.0,0.0,1.2,1.0,2.0,0.0,0.030303030303030304,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.15151515151515152,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
28,0.2814569536423841,0.0,3.0,0.0,3.364705882352941,1.0,34.0,0.0,0.1357615894039735,0.0,3.0,0.0,5.902439024390244,4.0,34.0,0.0,0.09933774834437085,0.0,3.0,0.0,7.333333333333333,5.0,34.0,0.0,0.17880794701986755,0.0,3.0,0.0,3.3518518518518516,1.0,34.0,0.0,0.08278145695364239,0.0,2.0,0.0,6.08,3.0,34.0,0.0,0.052980132450331126,0.0,2.0,0.0,8.375,5.0,34.0,0.0,0.1423841059602649,0.0,3.0,0.0,2.9767441860465116,1.0,34.0,0.0,0.04966887417218543,0.0,1.0,0.0,6.666666666666667,3.0,34.0,0.0,0.029801324503311258,0.0,1.0,0.0,9.777777777777779,5.0,34.0,0.0
29,0.20408163265306123,0.0,2.0,0.0,2.3,1.0,10.0,0.0,0.08163265306122448,0.0,1.0,0.0,4.25,3.5,10.0,0.0,0.05102040816326531,0.0,1.0,0.0,5.6,5.0,10.0,0.0,0.14285714285714285,0.0,1.0,0.0,1.9285714285714286,1.0,6.0,0.0,0.061224489795918366,0.0,1.0,0.0,3.1666666666666665,2.5,6.0,0.0,0.030612244897959183,0.0,1.0,0.0,4.333333333333333,4.0,6.0,0.0,0.10204081632653061,0.0,1.0,0.0,2.0,1.0,10.0,0.0,0.02040816326530612,0.0,1.0,0.0,6.0,6.0,10.0,0.0,0.01020408163265306,0.0,1.0,0.0,10.0,10.0,10.0,0.0
