,from_tag,to_tag,ahead_by,behind_by,from_sha,to_sha
188,5.2,5.5,1724,0,f045be98be3ba032b6b19d71574038eeeb91803b,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
189,6.3.1,5.5,0,3170,54be39f47d188340b14d4d9236bbf3d43b1db2ae,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
190,5.6.2,5.5,0,406,9c1c190107023ffca5f67d6d0184ff5371c5347f,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
191,6.3.2,5.5,0,3177,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
192,5.6.3,5.5,0,419,a68d912046cfbbe3f9d1493ab53414face1adae2,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
193,5.6,5.5,0,349,074f3d1169f9688d15af4aff67e7e672cbeed782,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
194,6.3,5.5,0,3159,43ea4f4c43aa89d4c435017f86d0da254e115e6b,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
195,5.1.2,5.5,4577,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
196,5.3,5.5,1163,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
197,5.6.6,5.5,0,450,05221592672b903c703c0424dc77458e615c106d,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
198,5.4,5.5,725,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
199,6.7,5.5,0,6054,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
200,5.6.5,5.5,0,447,29a8d73d1b3fb39fd35c777bf07be40873391517,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
201,6.0,5.5,0,856,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
202,6.4,5.5,0,4213,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
203,5.1.1,5.5,4589,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
204,6.2,5.5,0,2144,4a28f29f95254b58f3cf0a0871bc632e998403f5,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
205,6.1,5.5,0,1448,442f1a11b2365618f58f3f456a756995a6318225,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
206,5.6.7,5.5,0,460,3de1bdeb3255fedc75885313205143f28aa89e9c,5773a4aab0ef6c0de79d3038e82f8a051049d6d0
207,5.6.7,5.6,0,111,3de1bdeb3255fedc75885313205143f28aa89e9c,074f3d1169f9688d15af4aff67e7e672cbeed782
208,6.4,5.6,0,3864,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,074f3d1169f9688d15af4aff67e7e672cbeed782
209,6.1,5.6,0,1099,442f1a11b2365618f58f3f456a756995a6318225,074f3d1169f9688d15af4aff67e7e672cbeed782
210,5.6.4,5.6,0,87,52298794f1a34a4fd713ff8d441a0c13432e40a9,074f3d1169f9688d15af4aff67e7e672cbeed782
211,5.6.5,5.6,0,98,29a8d73d1b3fb39fd35c777bf07be40873391517,074f3d1169f9688d15af4aff67e7e672cbeed782
212,5.4,5.6,1074,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,074f3d1169f9688d15af4aff67e7e672cbeed782
213,6.3.2,5.6,0,2828,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,074f3d1169f9688d15af4aff67e7e672cbeed782
214,5.6.3,5.6,0,70,a68d912046cfbbe3f9d1493ab53414face1adae2,074f3d1169f9688d15af4aff67e7e672cbeed782
215,6.1.1,5.6,0,1103,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,074f3d1169f9688d15af4aff67e7e672cbeed782
216,5.1.2,5.6,4926,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,074f3d1169f9688d15af4aff67e7e672cbeed782
217,5.6.6,5.6,0,101,05221592672b903c703c0424dc77458e615c106d,074f3d1169f9688d15af4aff67e7e672cbeed782
218,5.6.2,5.6,0,57,9c1c190107023ffca5f67d6d0184ff5371c5347f,074f3d1169f9688d15af4aff67e7e672cbeed782
219,6.7.1,5.6,0,5730,426519346f51f7b980a76f9050f983110550509d,074f3d1169f9688d15af4aff67e7e672cbeed782
220,6.6,5.6,0,5332,353296630a2d150f48c76183e82188dfcaa42df0,074f3d1169f9688d15af4aff67e7e672cbeed782
221,6.3,5.6,0,2810,43ea4f4c43aa89d4c435017f86d0da254e115e6b,074f3d1169f9688d15af4aff67e7e672cbeed782
222,4.5.7,5.6,7300,75,e2afb0bff1b8be759789d2c1bc9348de6f519f83,074f3d1169f9688d15af4aff67e7e672cbeed782
223,5.6.1,5.6,0,32,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,074f3d1169f9688d15af4aff67e7e672cbeed782
224,5.1.1,5.6,4938,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,074f3d1169f9688d15af4aff67e7e672cbeed782
225,6.7,5.6,0,5705,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,074f3d1169f9688d15af4aff67e7e672cbeed782
226,6.3.1,5.6,0,2821,54be39f47d188340b14d4d9236bbf3d43b1db2ae,074f3d1169f9688d15af4aff67e7e672cbeed782
227,6.0,5.6,0,507,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,074f3d1169f9688d15af4aff67e7e672cbeed782
228,4.5.6,5.6,7300,68,12d931e5a31e1692a428bbb34ba11cd63aebf998,074f3d1169f9688d15af4aff67e7e672cbeed782
229,5.1,5.6,4945,0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,074f3d1169f9688d15af4aff67e7e672cbeed782
230,5.5,5.6,349,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,074f3d1169f9688d15af4aff67e7e672cbeed782
231,6.5,5.6,0,4277,ef2ca5b33e5795b841d45e0b20fef3cb90391719,074f3d1169f9688d15af4aff67e7e672cbeed782
232,6.2,5.6,0,1795,4a28f29f95254b58f3cf0a0871bc632e998403f5,074f3d1169f9688d15af4aff67e7e672cbeed782
233,5.3,5.6,1512,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,074f3d1169f9688d15af4aff67e7e672cbeed782
234,5.2,5.6,2073,0,f045be98be3ba032b6b19d71574038eeeb91803b,074f3d1169f9688d15af4aff67e7e672cbeed782
235,4.5.6,5.6.1,7332,68,12d931e5a31e1692a428bbb34ba11cd63aebf998,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
236,6.1.1,5.6.1,0,1071,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
237,5.1.1,5.6.1,4970,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
238,5.6.7,5.6.1,0,79,3de1bdeb3255fedc75885313205143f28aa89e9c,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
239,4.5.7,5.6.1,7332,75,e2afb0bff1b8be759789d2c1bc9348de6f519f83,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
240,6.6,5.6.1,0,5300,353296630a2d150f48c76183e82188dfcaa42df0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
241,6.5,5.6.1,0,4245,ef2ca5b33e5795b841d45e0b20fef3cb90391719,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
242,6.1,5.6.1,0,1067,442f1a11b2365618f58f3f456a756995a6318225,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
243,5.4,5.6.1,1106,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
244,5.5,5.6.1,381,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
245,6.7,5.6.1,0,5673,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
246,6.3.2,5.6.1,0,2796,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
247,6.7.1,5.6.1,0,5698,426519346f51f7b980a76f9050f983110550509d,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
248,5.6.3,5.6.1,0,38,a68d912046cfbbe3f9d1493ab53414face1adae2,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
249,5.6.2,5.6.1,0,25,9c1c190107023ffca5f67d6d0184ff5371c5347f,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
250,6.0,5.6.1,0,475,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
251,5.2,5.6.1,2105,0,f045be98be3ba032b6b19d71574038eeeb91803b,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
252,6.3,5.6.1,0,2778,43ea4f4c43aa89d4c435017f86d0da254e115e6b,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
253,6.2,5.6.1,0,1763,4a28f29f95254b58f3cf0a0871bc632e998403f5,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
254,5.3,5.6.1,1544,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
255,6.4,5.6.1,0,3832,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
256,5.1,5.6.1,4977,0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
257,5.6.5,5.6.1,0,66,29a8d73d1b3fb39fd35c777bf07be40873391517,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
258,6.3.1,5.6.1,0,2789,54be39f47d188340b14d4d9236bbf3d43b1db2ae,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
259,5.6,5.6.1,32,0,074f3d1169f9688d15af4aff67e7e672cbeed782,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
260,5.6.6,5.6.1,0,69,05221592672b903c703c0424dc77458e615c106d,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
261,5.1.2,5.6.1,4958,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
262,5.6.4,5.6.1,0,55,52298794f1a34a4fd713ff8d441a0c13432e40a9,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
263,6.7.2,5.6.1,0,5728,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad
264,6.1.1,5.6.2,0,1046,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,9c1c190107023ffca5f67d6d0184ff5371c5347f
265,5.4,5.6.2,1131,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,9c1c190107023ffca5f67d6d0184ff5371c5347f
266,6.7.2,5.6.2,0,5703,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,9c1c190107023ffca5f67d6d0184ff5371c5347f
267,6.2,5.6.2,0,1738,4a28f29f95254b58f3cf0a0871bc632e998403f5,9c1c190107023ffca5f67d6d0184ff5371c5347f
268,5.6.4,5.6.2,0,30,52298794f1a34a4fd713ff8d441a0c13432e40a9,9c1c190107023ffca5f67d6d0184ff5371c5347f
269,6.4,5.6.2,0,3807,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,9c1c190107023ffca5f67d6d0184ff5371c5347f
270,6.7.1,5.6.2,0,5673,426519346f51f7b980a76f9050f983110550509d,9c1c190107023ffca5f67d6d0184ff5371c5347f
271,6.0,5.6.2,22,472,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,9c1c190107023ffca5f67d6d0184ff5371c5347f
272,6.3.1,5.6.2,0,2764,54be39f47d188340b14d4d9236bbf3d43b1db2ae,9c1c190107023ffca5f67d6d0184ff5371c5347f
273,5.1.1,5.6.2,4995,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,9c1c190107023ffca5f67d6d0184ff5371c5347f
274,6.3,5.6.2,0,2753,43ea4f4c43aa89d4c435017f86d0da254e115e6b,9c1c190107023ffca5f67d6d0184ff5371c5347f
275,5.2,5.6.2,2130,0,f045be98be3ba032b6b19d71574038eeeb91803b,9c1c190107023ffca5f67d6d0184ff5371c5347f
276,5.6.5,5.6.2,0,41,29a8d73d1b3fb39fd35c777bf07be40873391517,9c1c190107023ffca5f67d6d0184ff5371c5347f
277,5.1.2,5.6.2,4983,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,9c1c190107023ffca5f67d6d0184ff5371c5347f
278,6.6,5.6.2,0,5275,353296630a2d150f48c76183e82188dfcaa42df0,9c1c190107023ffca5f67d6d0184ff5371c5347f
279,5.6.1,5.6.2,25,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,9c1c190107023ffca5f67d6d0184ff5371c5347f
280,5.6,5.6.2,57,0,074f3d1169f9688d15af4aff67e7e672cbeed782,9c1c190107023ffca5f67d6d0184ff5371c5347f
281,5.5,5.6.2,406,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,9c1c190107023ffca5f67d6d0184ff5371c5347f
282,6.1,5.6.2,0,1042,442f1a11b2365618f58f3f456a756995a6318225,9c1c190107023ffca5f67d6d0184ff5371c5347f
283,5.6.3,5.6.2,0,13,a68d912046cfbbe3f9d1493ab53414face1adae2,9c1c190107023ffca5f67d6d0184ff5371c5347f
284,4.5.7,5.6.2,7357,75,e2afb0bff1b8be759789d2c1bc9348de6f519f83,9c1c190107023ffca5f67d6d0184ff5371c5347f
285,4.5.6,5.6.2,7357,68,12d931e5a31e1692a428bbb34ba11cd63aebf998,9c1c190107023ffca5f67d6d0184ff5371c5347f
286,6.7.3,5.6.2,0,5718,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,9c1c190107023ffca5f67d6d0184ff5371c5347f
287,6.5,5.6.2,0,4220,ef2ca5b33e5795b841d45e0b20fef3cb90391719,9c1c190107023ffca5f67d6d0184ff5371c5347f
288,5.3,5.6.2,1569,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,9c1c190107023ffca5f67d6d0184ff5371c5347f
289,5.6.7,5.6.2,0,54,3de1bdeb3255fedc75885313205143f28aa89e9c,9c1c190107023ffca5f67d6d0184ff5371c5347f
290,6.3.2,5.6.2,0,2771,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,9c1c190107023ffca5f67d6d0184ff5371c5347f
291,5.6.6,5.6.2,0,44,05221592672b903c703c0424dc77458e615c106d,9c1c190107023ffca5f67d6d0184ff5371c5347f
292,6.7,5.6.2,0,5648,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,9c1c190107023ffca5f67d6d0184ff5371c5347f
293,5.1,5.6.2,5002,0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,9c1c190107023ffca5f67d6d0184ff5371c5347f
294,4.5.6,5.6.3,7370,68,12d931e5a31e1692a428bbb34ba11cd63aebf998,a68d912046cfbbe3f9d1493ab53414face1adae2
295,5.5,5.6.3,419,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,a68d912046cfbbe3f9d1493ab53414face1adae2
296,6.7.4,5.6.3,0,5725,b62b59da1adf991c41ed0730684f813d4116f6cc,a68d912046cfbbe3f9d1493ab53414face1adae2
297,5.4,5.6.3,1144,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,a68d912046cfbbe3f9d1493ab53414face1adae2
298,5.2,5.6.3,2143,0,f045be98be3ba032b6b19d71574038eeeb91803b,a68d912046cfbbe3f9d1493ab53414face1adae2
299,6.3.1,5.6.3,0,2751,54be39f47d188340b14d4d9236bbf3d43b1db2ae,a68d912046cfbbe3f9d1493ab53414face1adae2
300,6.7.3,5.6.3,0,5705,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,a68d912046cfbbe3f9d1493ab53414face1adae2
301,6.7.1,5.6.3,0,5660,426519346f51f7b980a76f9050f983110550509d,a68d912046cfbbe3f9d1493ab53414face1adae2
302,6.5,5.6.3,0,4207,ef2ca5b33e5795b841d45e0b20fef3cb90391719,a68d912046cfbbe3f9d1493ab53414face1adae2
303,6.3,5.6.3,0,2740,43ea4f4c43aa89d4c435017f86d0da254e115e6b,a68d912046cfbbe3f9d1493ab53414face1adae2
304,6.3.2,5.6.3,0,2758,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,a68d912046cfbbe3f9d1493ab53414face1adae2
305,5.6.7,5.6.3,0,41,3de1bdeb3255fedc75885313205143f28aa89e9c,a68d912046cfbbe3f9d1493ab53414face1adae2
306,6.1.1,5.6.3,5,1038,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,a68d912046cfbbe3f9d1493ab53414face1adae2
307,6.1,5.6.3,5,1034,442f1a11b2365618f58f3f456a756995a6318225,a68d912046cfbbe3f9d1493ab53414face1adae2
308,5.6.5,5.6.3,0,28,29a8d73d1b3fb39fd35c777bf07be40873391517,a68d912046cfbbe3f9d1493ab53414face1adae2
309,5.6.4,5.6.3,0,17,52298794f1a34a4fd713ff8d441a0c13432e40a9,a68d912046cfbbe3f9d1493ab53414face1adae2
310,5.6.6,5.6.3,0,31,05221592672b903c703c0424dc77458e615c106d,a68d912046cfbbe3f9d1493ab53414face1adae2
311,6.7,5.6.3,0,5635,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,a68d912046cfbbe3f9d1493ab53414face1adae2
312,5.6.2,5.6.3,13,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,a68d912046cfbbe3f9d1493ab53414face1adae2
313,5.6,5.6.3,70,0,074f3d1169f9688d15af4aff67e7e672cbeed782,a68d912046cfbbe3f9d1493ab53414face1adae2
314,6.4,5.6.3,0,3794,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,a68d912046cfbbe3f9d1493ab53414face1adae2
315,6.7.2,5.6.3,0,5690,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,a68d912046cfbbe3f9d1493ab53414face1adae2
316,5.6.1,5.6.3,38,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,a68d912046cfbbe3f9d1493ab53414face1adae2
317,4.5.7,5.6.3,7370,75,e2afb0bff1b8be759789d2c1bc9348de6f519f83,a68d912046cfbbe3f9d1493ab53414face1adae2
318,5.3,5.6.3,1582,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,a68d912046cfbbe3f9d1493ab53414face1adae2
319,6.6,5.6.3,0,5262,353296630a2d150f48c76183e82188dfcaa42df0,a68d912046cfbbe3f9d1493ab53414face1adae2
320,5.1,5.6.3,5015,0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,a68d912046cfbbe3f9d1493ab53414face1adae2
321,5.1.1,5.6.3,5008,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,a68d912046cfbbe3f9d1493ab53414face1adae2
322,6.0,5.6.3,35,472,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,a68d912046cfbbe3f9d1493ab53414face1adae2
323,5.1.2,5.6.3,4996,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,a68d912046cfbbe3f9d1493ab53414face1adae2
324,6.2,5.6.3,0,1725,4a28f29f95254b58f3cf0a0871bc632e998403f5,a68d912046cfbbe3f9d1493ab53414face1adae2
325,5.4,5.6.4,1161,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,52298794f1a34a4fd713ff8d441a0c13432e40a9
326,5.6.1,5.6.4,55,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,52298794f1a34a4fd713ff8d441a0c13432e40a9
327,5.6.3,5.6.4,17,0,a68d912046cfbbe3f9d1493ab53414face1adae2,52298794f1a34a4fd713ff8d441a0c13432e40a9
328,5.6.7,5.6.4,0,24,3de1bdeb3255fedc75885313205143f28aa89e9c,52298794f1a34a4fd713ff8d441a0c13432e40a9
329,5.3,5.6.4,1599,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,52298794f1a34a4fd713ff8d441a0c13432e40a9
330,5.2,5.6.4,2160,0,f045be98be3ba032b6b19d71574038eeeb91803b,52298794f1a34a4fd713ff8d441a0c13432e40a9
331,5.6.2,5.6.4,30,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,52298794f1a34a4fd713ff8d441a0c13432e40a9
332,6.0,5.6.4,52,472,8fd98eebd4c693bedae9c2ce45d6edc9ff2830fa,52298794f1a34a4fd713ff8d441a0c13432e40a9
333,6.7.1,5.6.4,4,5647,426519346f51f7b980a76f9050f983110550509d,52298794f1a34a4fd713ff8d441a0c13432e40a9
334,6.7.4,5.6.4,4,5712,b62b59da1adf991c41ed0730684f813d4116f6cc,52298794f1a34a4fd713ff8d441a0c13432e40a9
335,4.5.7,5.6.4,7387,75,e2afb0bff1b8be759789d2c1bc9348de6f519f83,52298794f1a34a4fd713ff8d441a0c13432e40a9
336,6.1,5.6.4,22,1034,442f1a11b2365618f58f3f456a756995a6318225,52298794f1a34a4fd713ff8d441a0c13432e40a9
337,5.6.6,5.6.4,0,14,05221592672b903c703c0424dc77458e615c106d,52298794f1a34a4fd713ff8d441a0c13432e40a9
338,4.5.6,5.6.4,7387,68,12d931e5a31e1692a428bbb34ba11cd63aebf998,52298794f1a34a4fd713ff8d441a0c13432e40a9
339,5.1.2,5.6.4,5013,0,2a52a7106b2bfbd659c591c2d6fc09ad0ab2db5c,52298794f1a34a4fd713ff8d441a0c13432e40a9
340,6.6,5.6.4,4,5249,353296630a2d150f48c76183e82188dfcaa42df0,52298794f1a34a4fd713ff8d441a0c13432e40a9
341,6.5,5.6.4,4,4194,ef2ca5b33e5795b841d45e0b20fef3cb90391719,52298794f1a34a4fd713ff8d441a0c13432e40a9
342,5.1.1,5.6.4,5025,0,0a231d24c0f1e7ce1d200274b8e9bbe00f9f49fb,52298794f1a34a4fd713ff8d441a0c13432e40a9
343,6.7.3,5.6.4,4,5692,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,52298794f1a34a4fd713ff8d441a0c13432e40a9
344,5.1,5.6.4,5032,0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,52298794f1a34a4fd713ff8d441a0c13432e40a9
345,6.2,5.6.4,4,1712,4a28f29f95254b58f3cf0a0871bc632e998403f5,52298794f1a34a4fd713ff8d441a0c13432e40a9
346,6.3.1,5.6.4,4,2738,54be39f47d188340b14d4d9236bbf3d43b1db2ae,52298794f1a34a4fd713ff8d441a0c13432e40a9
347,6.3.2,5.6.4,4,2745,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,52298794f1a34a4fd713ff8d441a0c13432e40a9
348,5.5,5.6.4,436,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,52298794f1a34a4fd713ff8d441a0c13432e40a9
349,6.3,5.6.4,4,2727,43ea4f4c43aa89d4c435017f86d0da254e115e6b,52298794f1a34a4fd713ff8d441a0c13432e40a9
350,6.7,5.6.4,4,5622,5d031d9d2ac3f69b4b9bc600d50563b1886c7d8b,52298794f1a34a4fd713ff8d441a0c13432e40a9
351,5.6.5,5.6.4,0,11,29a8d73d1b3fb39fd35c777bf07be40873391517,52298794f1a34a4fd713ff8d441a0c13432e40a9
352,6.4,5.6.4,4,3781,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,52298794f1a34a4fd713ff8d441a0c13432e40a9
353,6.7.2,5.6.4,4,5677,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,52298794f1a34a4fd713ff8d441a0c13432e40a9
354,5.6,5.6.4,87,0,074f3d1169f9688d15af4aff67e7e672cbeed782,52298794f1a34a4fd713ff8d441a0c13432e40a9
355,6.1.1,5.6.4,22,1038,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,52298794f1a34a4fd713ff8d441a0c13432e40a9
356,6.7.5,5.6.4,4,5739,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,52298794f1a34a4fd713ff8d441a0c13432e40a9
357,5.6.6,5.6.5,0,3,05221592672b903c703c0424dc77458e615c106d,29a8d73d1b3fb39fd35c777bf07be40873391517
358,5.6.2,5.6.5,41,0,9c1c190107023ffca5f67d6d0184ff5371c5347f,29a8d73d1b3fb39fd35c777bf07be40873391517
359,5.6.3,5.6.5,28,0,a68d912046cfbbe3f9d1493ab53414face1adae2,29a8d73d1b3fb39fd35c777bf07be40873391517
360,6.7.3,5.6.5,15,5692,baa823c2ae6ed4dd406b2ef12bc5ac6201e466f9,29a8d73d1b3fb39fd35c777bf07be40873391517
361,5.6.4,5.6.5,11,0,52298794f1a34a4fd713ff8d441a0c13432e40a9,29a8d73d1b3fb39fd35c777bf07be40873391517
362,5.2,5.6.5,2171,0,f045be98be3ba032b6b19d71574038eeeb91803b,29a8d73d1b3fb39fd35c777bf07be40873391517
363,5.6.1,5.6.5,66,0,4f37a3f3b40da4bba953d1ed9a2b0d114869a8ad,29a8d73d1b3fb39fd35c777bf07be40873391517
364,6.7.4,5.6.5,15,5712,b62b59da1adf991c41ed0730684f813d4116f6cc,29a8d73d1b3fb39fd35c777bf07be40873391517
365,6.1.1,5.6.5,33,1038,6a70cefe40b1b8127eb4e7ef3436a5c43fe938b4,29a8d73d1b3fb39fd35c777bf07be40873391517
366,5.4,5.6.5,1172,0,7b02df9be3cd9448699b5857586e1c6e2b28c007,29a8d73d1b3fb39fd35c777bf07be40873391517
367,6.3.1,5.6.5,15,2738,54be39f47d188340b14d4d9236bbf3d43b1db2ae,29a8d73d1b3fb39fd35c777bf07be40873391517
368,5.1,5.6.5,5043,0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a,29a8d73d1b3fb39fd35c777bf07be40873391517
369,6.7.2,5.6.5,15,5677,e3ae3ad6546d35ab9eb7c244352a58eea0a2f124,29a8d73d1b3fb39fd35c777bf07be40873391517
370,5.5,5.6.5,447,0,5773a4aab0ef6c0de79d3038e82f8a051049d6d0,29a8d73d1b3fb39fd35c777bf07be40873391517
371,4.5.6,5.6.5,7398,68,12d931e5a31e1692a428bbb34ba11cd63aebf998,29a8d73d1b3fb39fd35c777bf07be40873391517
372,5.3,5.6.5,1610,0,8db783e62b266eeb0d0b10dc050a7ca50e96c5d1,29a8d73d1b3fb39fd35c777bf07be40873391517
373,6.7.5,5.6.5,15,5739,ec8ab77fa180a9edaf664075e8e76ae0b4a2d9f1,29a8d73d1b3fb39fd35c777bf07be40873391517
374,6.1,5.6.5,33,1034,442f1a11b2365618f58f3f456a756995a6318225,29a8d73d1b3fb39fd35c777bf07be40873391517
375,6.4,5.6.5,15,3781,ad64a17b531c0e1f6fef0ce7e4d0d0b060977754,29a8d73d1b3fb39fd35c777bf07be40873391517
376,6.3,5.6.5,15,2727,43ea4f4c43aa89d4c435017f86d0da254e115e6b,29a8d73d1b3fb39fd35c777bf07be40873391517
377,5.6.7,5.6.5,0,13,3de1bdeb3255fedc75885313205143f28aa89e9c,29a8d73d1b3fb39fd35c777bf07be40873391517
378,6.3.2,5.6.5,15,2745,84ad17dd4e53eae1221d1af96fb45d8997f2e2fa,29a8d73d1b3fb39fd35c777bf07be40873391517
379,6.2,5.6.5,15,1712,4a28f29f95254b58f3cf0a0871bc632e998403f5,29a8d73d1b3fb39fd35c777bf07be40873391517
