,issue_id,component_name,component_id
1061,86717,Web,11366
1062,86716,Branch & PR,11094
1063,86716,Web,11366
1064,86679,Issues,11096
1065,86679,Measures,11112
1066,86679,Plugin API,11065
1067,86679,Web API,11100
1068,86678,Documentation,11067
1069,86678,Issues,11096
1070,86677,Quality Gate,11101
1071,86669,Issues,11096
1072,86669,Measures,11112
1073,86660,Issues,11096
1074,86652,Documentation,11067
1075,86651,Documentation,11067
1076,86648,Web,11366
1077,86638,Web,11366
1078,86633,Portfolio & Application,12272
1079,86618,Documentation,11067
1080,86618,Web,11366
1081,86584,Authentication & Authorization,11086
1082,86579,Web,11366
1083,86578,Web,11366
1084,86497,Web,11366
1085,86497,Web API,11100
1086,86493,Quality Profile,11074
1087,86493,Web API,11100
1088,86491,Database,11077
1089,86486,Portfolio & Application,12272
1090,86486,Web API,11100
1091,86478,Web,11366
1092,86478,Web API,11100
1093,86442,ElasticSearch,11119
1094,86366,Web,11366
1095,86323,Activity,11062
1096,86323,Web API,11100
1097,86270,Database,11077
1098,86267,Database,11077
1099,86248,UX/UI,11968
1100,86248,Web,11366
1101,86248,Web API,11100
1102,86246,Documentation,11067
1103,86246,Web,11366
1104,86236,Web,11366
1105,86236,Webhook,11912
1106,86233,Web,11366
1107,86232,Web,11366
1108,86191,Database,11077
1109,86171,ElasticSearch,11119
1110,86135,Documentation,11067
1111,86092,Database,11077
1112,86092,Quality Gate,11101
1113,86092,Web API,11100
1114,86091,Database,11077
1115,86064,Web API,11100
1116,86050,Documentation,11067
1117,86046,UX/UI,11968
1118,86046,Web,11366
1119,86034,Web,11366
1120,86033,Documentation,11067
1121,86033,Web,11366
1122,85998,UX/UI,11968
1123,85995,UX/UI,11968
1124,85969,Database,11077
1125,85958,Issues,11096
1126,85958,Rules,11073
1127,85941,Database,11077
1128,85923,Web,11366
1129,85903,Portfolio & Application,12272
1130,85903,Web,11366
1131,85900,Quality Gate,11101
1132,85892,Rules,11073
1133,85891,Documentation,11067
1134,85890,UX/UI,11968
1135,85875,Web,11366
1136,85870,Web,11366
1137,85818,Web,11366
1138,85793,Quality Gate,11101
1139,85793,Security Hotspots,12573
1140,85792,Web,11366
1141,85751,Scanner,11105
1142,85703,Portfolio & Application,12272
1143,85703,Web,11366
1144,85702,Portfolio & Application,12272
1145,85702,Web API,11100
1146,85677,Quality Gate,11101
1147,85677,Web API,11100
1148,85676,Portfolio & Application,12272
1149,85676,Web API,11100
1150,85642,Web,11366
1151,85638,Database,11077
1152,85628,Database,11077
1153,85622,Web,11366
1154,85621,Database,11077
1155,85608,ElasticSearch,11119
1156,85579,Portfolio & Application,12272
1157,85579,Security Hotspots,12573
1158,85578,Web,11366
1159,85570,Branch & PR,11094
1160,85570,Web,11366
1161,85538,Quality Gate,11101
1162,85538,Quality Profile,11074
1163,85538,Web,11366
1164,85515,Compute Engine,11118
1165,85515,Portfolio & Application,12272
1166,85494,Portfolio & Application,12272
1167,85494,Web,11366
1168,85492,Web,11366
1169,85490,Scanner,11105
1170,85482,UX/UI,11968
1171,85450,Branch & PR,11094
1172,85450,Scanner,11105
1173,85443,Web,11366
1174,85439,Web,11366
1175,85437,Web,11366
1176,85394,Web,11366
1177,85374,Web,11366
1178,85341,ElasticSearch,11119
1179,85336,Scanner,11105
1180,85329,Web,11366
1181,85314,Portfolio & Application,12272
1182,85314,Web,11366
1183,85289,Branch & PR,11094
1184,85289,Scanner,11105
1185,85286,Branch & PR,11094
1186,85286,Scanner,11105
1187,85255,Web,11366
1188,85253,Web,11366
1189,85250,Web,11366
1190,85249,Web,11366
1191,85188,Scanner,11105
1192,85186,Portfolio & Application,12272
1193,85186,Web,11366
1194,85185,Portfolio & Application,12272
1195,85185,Web,11366
1196,85169,Portfolio & Application,12272
1197,85169,UX/UI,11968
1198,85169,Web,11366
1199,85160,Documentation,11067
1200,85157,Web,11366
1201,85155,Web,11366
1202,85150,Branch & PR,11094
1203,85150,Web API,11100
1204,85149,Branch & PR,11094
1205,85149,Web API,11100
1206,85092,Portfolio & Application,12272
1207,85092,Security Hotspots,12573
1208,85022,Web,11366
1209,85022,Web API,11100
1210,84983,Quality Gate,11101
1211,84983,Quality Profile,11074
1212,84983,Web,11366
1213,84983,Web API,11100
1214,84981,Branch & PR,11094
1215,84948,Branch & PR,11094
1216,84948,Web API,11100
1217,84935,Web,11366
1218,84919,Database,11077
1219,84917,ElasticSearch,11119
1220,84917,Measures,11112
1221,84917,Web API,11100
1222,84899,Web,11366
1223,84883,Branch & PR,11094
1224,84882,Documentation,11067
1225,84881,UX/UI,11968
1226,84881,Web,11366
1227,84849,Portfolio & Application,12272
1228,84849,Security Hotspots,12573
1229,84849,Web,11366
1230,84849,Web API,11100
1231,84848,PDF Reporting,12372
1232,84848,Portfolio & Application,12272
1233,84848,Security Hotspots,12573
1234,84848,UX/UI,11968
1235,84847,Portfolio & Application,12272
1236,84847,Security Hotspots,12573
1237,84847,Web,11366
1238,84847,Web API,11100
1239,84846,Security Hotspots,12573
1240,84846,Web,11366
1241,84846,Web API,11100
1242,84841,UX/UI,11968
1243,84841,Web,11366
1244,84840,Web,11366
1245,84840,Web API,11100
1246,84836,Documentation,11067
1247,84807,Documentation,11067
1248,84794,Documentation,11067
1249,84777,Web,11366
1250,84776,Web,11366
1251,84772,Web,11366
1252,84770,Authentication & Authorization,11086
1253,84755,Portfolio & Application,12272
1254,84755,Web,11366
1255,84753,Rules,11073
1256,84753,Web,11366
1257,84742,Database,11077
1258,84729,Issues,11096
1259,84729,Web,11366
1260,84722,Web,11366
1261,84718,Web,11366
1262,84706,Web,11366
1263,84688,Web,11366
1264,84687,Web,11366
1265,84686,Web,11366
1266,84673,Web,11366
1267,84574,Issues,11096
1268,84574,Web,11366
1269,84548,Web,11366
1270,84543,Portfolio & Application,12272
1271,84543,Web API,11100
1272,84492,Branch & PR,11094
1273,84492,Portfolio & Application,12272
1274,84460,Compute Engine,11118
1275,84440,Documentation,11067
1276,84419,Portfolio & Application,12272
1277,84419,Web,11366
1278,84392,PDF Reporting,12372
1279,84387,Web,11366
1280,84379,UX/UI,11968
1281,84379,Web,11366
1282,84374,UX/UI,11968
1283,84371,UX/UI,11968
1284,84371,Web,11366
1285,84369,Branch & PR,11094
1286,84352,UX/UI,11968
1287,84334,Compute Engine,11118
1288,84320,Issues,11096
1289,84320,Web,11366
1290,84319,Issues,11096
1291,84305,Web,11366
1292,84297,Web,11366
1293,84292,Branch & PR,11094
1294,84284,Branch & PR,11094
1295,84284,Scanner,11105
1296,84259,Documentation,11067
1297,84257,Documentation,11067
1298,84248,Portfolio & Application,12272
1299,84247,Web,11366
1300,84244,Portfolio & Application,12272
1301,84242,Web,11366
1302,84241,Web,11366
1303,84237,Web,11366
1304,84231,Issues,11096
1305,84231,UX/UI,11968
1306,84231,Web,11366
1307,84201,Web,11366
1308,84199,Web API,11100
1309,84198,Web API,11100
1310,84174,Security Hotspots,12573
1311,84174,Web API,11100
1312,84169,Documentation,11067
1313,84169,Security Hotspots,12573
1314,84151,Security Hotspots,12573
1315,84151,Web,11366
1316,84151,Web API,11100
1317,84148,Web,11366
1318,84147,Branch & PR,11094
1319,84147,Documentation,11067
1320,84142,Security Hotspots,12573
1321,84137,UX/UI,11968
1322,84137,Web,11366
1323,84134,Authentication & Authorization,11086
1324,84134,Security Hotspots,12573
1325,84133,Authentication & Authorization,11086
1326,84133,Issues,11096
1327,84117,Portfolio & Application,12272
1328,84117,Web,11366
1329,84099,Web,11366
1330,84073,Scanner,11105
1331,84072,Scanner,11105
1332,84067,Branch & PR,11094
1333,84066,Portfolio & Application,12272
1334,84066,Web,11366
1335,84062,ElasticSearch,11119
1336,84062,Rules,11073
1337,84060,Branch & PR,11094
1338,84053,Web,11366
1339,84050,Cluster,12088
1340,84050,Telemetry,12092
1341,84049,Cluster,12088
1342,84049,Notifications,11064
1343,84031,Plugin API,11065
1344,84029,Activity,11062
1345,84029,UX/UI,11968
1346,84023,Documentation,11067
1347,84023,Web,11366
1348,84016,Scanner,11105
1349,84010,Branch & PR,11094
1350,82569,Webhook,11912
1351,83987,Web,11366
1352,83979,UX/UI,11968
1353,83963,Web,11366
1354,83944,Branch & PR,11094
1355,83924,Authentication & Authorization,11086
1356,83917,Web API,11100
1357,83916,Issues,11096
1358,83916,Web,11366
1359,83914,Notifications,11064
1360,83914,Security Hotspots,12573
1361,83910,UX/UI,11968
1362,83910,Web,11366
1363,83908,Web,11366
1364,83904,Web,11366
1365,83902,Web,11366
1366,83878,Web,11366
1367,83878,Web API,11100
1368,83867,Issues,11096
1369,83867,Web,11366
1370,83867,Web API,11100
1371,83864,Web,11366
1372,83856,Branch & PR,11094
1373,83854,Branch & PR,11094
1374,83852,Branch & PR,11094
1375,83824,Documentation,11067
1376,83808,Database,11077
1377,83805,UX/UI,11968
1378,83805,Web,11366
1379,83803,Web,11366
1380,83800,Documentation,11067
1381,83800,Web,11366
1382,83777,Documentation,11067
1383,83777,Web,11366
1384,83774,Documentation,11067
1385,83773,Documentation,11067
1386,83772,Documentation,11067
1387,83772,Web,11366
1388,83753,Web,11366
1389,83742,Web API,11100
1390,83735,Branch & PR,11094
1391,83716,Branch & PR,11094
1392,83706,Scanner,11105
1393,83685,Branch & PR,11094
1394,83682,Web,11366
1395,83678,Branch & PR,11094
1396,83678,Web,11366
1397,83672,Database,11077
1398,83671,Database,11077
1399,80971,Web,11366
1400,83656,Plugin API,11065
1401,83656,Quality Profile,11074
1402,83655,Web,11366
1403,83641,Web,11366
1404,83640,Documentation,11067
1405,83640,Web,11366
1406,83638,Issues,11096
1407,83638,Web,11366
1408,83593,Component Viewer,11113
1409,83593,Web,11366
1410,83586,Branch & PR,11094
1411,83586,Notifications,11064
1412,83584,Notifications,11064
1413,83553,Web API,11100
1414,83551,Issues,11096
1415,83548,Authentication & Authorization,11086
1416,83548,Issues,11096
1417,83544,Notifications,11064
1418,83543,Documentation,11067
1419,83543,Web,11366
1420,83511,Portfolio & Application,12272
1421,83509,Notifications,11064
1422,83506,Branch & PR,11094
1423,83492,Issues,11096
1424,83480,Plugin API,11065
1425,83471,Issues,11096
1426,83471,Web,11366
1427,83470,Issues,11096
1428,83470,Web,11366
1429,83468,Issues,11096
1430,83468,Web,11366
1431,83467,Issues,11096
1432,83467,Web,11366
1433,83466,Issues,11096
1434,83466,Web,11366
1435,83424,Web,11366
1436,83408,Measures,11112
1437,83408,Web,11366
1438,83407,Web,11366
1439,83405,Web,11366
1440,83404,Issues,11096
1441,83404,Web,11366
1442,83403,Measures,11112
1443,83403,Web,11366
1444,83403,Web API,11100
1445,83396,Web API,11100
1446,83390,Web API,11100
1447,83384,Authentication & Authorization,11086
1448,83383,Database,11077
1449,83334,Scanner,11105
1450,83322,Branch & PR,11094
1451,83312,Web,11366
1452,83312,Web API,11100
1453,83310,Branch & PR,11094
1454,83310,Quality Gate,11101
1455,83310,Web,11366
1456,83296,ElasticSearch,11119
1457,83293,Compute Engine,11118
1458,83293,Duplications,11063
1459,83292,Branch & PR,11094
1460,83291,ElasticSearch,11119
1461,83246,Branch & PR,11094
1462,83227,Documentation,11067
1463,83227,Web API,11100
1464,83222,UX/UI,11968
1465,83221,Web,11366
1466,83219,UX/UI,11968
1467,83214,Notifications,11064
1468,83199,Settings,11891
1469,83172,Branch & PR,11094
1470,83168,Web,11366
1471,83149,Branch & PR,11094
1472,83149,Documentation,11067
1473,83139,Branch & PR,11094
1474,83139,Compute Engine,11118
1475,83139,Issues,11096
1476,83138,Branch & PR,11094
1477,83138,Compute Engine,11118
1478,83128,Branch & PR,11094
1479,83128,Webhook,11912
1480,83116,Branch & PR,11094
1481,83089,Branch & PR,11094
1482,83089,Scanner,11105
1483,83087,Notifications,11064
1484,83073,Branch & PR,11094
1485,83062,Scanner,11105
1486,83008,Branch & PR,11094
1487,82985,Branch & PR,11094
1488,82977,Project Export,12373
1489,82973,Notifications,11064
1490,82972,Notifications,11064
1491,82971,Notifications,11064
1492,82969,Notifications,11064
1493,82967,Notifications,11064
1494,82966,Notifications,11064
1495,82965,Notifications,11064
1496,82964,Notifications,11064
1497,82928,Issues,11096
1498,82928,UX/UI,11968
1499,82928,Web,11366
1500,82895,Branch & PR,11094
1501,82895,Quality Gate,11101
1502,82895,UX/UI,11968
1503,82895,Web,11366
1504,82893,Web,11366
1505,82892,Plugin API,11065
1506,82892,Scanner,11105
1507,82870,Web,11366
1508,82864,ElasticSearch,11119
1509,82861,ElasticSearch,11119
1510,82860,ElasticSearch,11119
1511,82858,Portfolio & Application,12272
1512,82858,Security Hotspots,12573
1513,82858,Web,11366
1514,82807,Authentication & Authorization,11086
1515,82807,Documentation,11067
1516,82748,Settings,11891
1517,82728,Branch & PR,11094
1518,82704,Branch & PR,11094
1519,82654,Compute Engine,11118
1520,82679,ElasticSearch,11119
1521,82679,Issues,11096
1522,82670,Web API,11100
1523,82669,Plugin API,11065
1524,82659,ElasticSearch,11119
1525,82652,ElasticSearch,11119
1526,82627,Branch & PR,11094
1527,82627,UX/UI,11968
1528,82552,Web API,11100
1529,82524,ElasticSearch,11119
1530,82515,Project Export,12373
1531,82491,Compute Engine,11118
1532,82491,Issues,11096
1533,82487,Compute Engine,11118
1534,82487,Coverage & Tests,11091
1535,82487,Scanner,11105
1536,82482,Plugin API,11065
1537,82477,Web,11366
1538,82474,ElasticSearch,11119
1539,82473,ElasticSearch,11119
1540,82426,Authentication & Authorization,11086
1541,82426,Portfolio & Application,12272
1542,82401,Branch & PR,11094
1543,82367,Portfolio & Application,12272
1544,82367,Web API,11100
1545,82292,Branch & PR,11094
1546,82285,Branch & PR,11094
1547,82258,Web,11366
1548,82239,Web,11366
1549,82237,Web,11366
1550,82236,Web,11366
1551,82224,Branch & PR,11094
1552,82223,Branch & PR,11094
1553,82213,Notifications,11064
1554,82211,Branch & PR,11094
1555,82174,Web,11366
1556,82172,Web,11366
1557,82116,Activity,11062
1558,82116,Web,11366
1559,82097,Scanner,11105
1560,82093,UX/UI,11968
1561,82093,Web,11366
1562,82091,Notifications,11064
1563,82090,Notifications,11064
1564,82085,Notifications,11064
1565,82084,Notifications,11064
1566,82083,Web,11366
1567,82082,Web,11366
1568,82081,Web,11366
1569,82080,Web,11366
1570,82043,Compute Engine,11118
1571,82043,Portfolio & Application,12272
1572,82043,Quality Gate,11101
1573,82035,UX/UI,11968
1574,82035,Web,11366
1575,82026,Compute Engine,11118
1576,82014,ElasticSearch,11119
1577,81988,Web,11366
1578,81958,Issues,11096
1579,81958,Scanner,11105
1580,81848,Branch & PR,11094
1581,81844,Web,11366
1582,81832,Marketplace,12172
1583,81825,Branch & PR,11094
1584,81735,Branch & PR,11094
1585,81735,Documentation,11067
1586,81735,Web,11366
1587,81734,Branch & PR,11094
1588,81731,Branch & PR,11094
1589,81731,Web,11366
1590,81711,Authentication & Authorization,11086
1591,81711,Web API,11100
1592,81689,Compute Engine,11118
1593,81681,Web API,11100
1594,81657,Branch & PR,11094
1595,81657,Web,11366
1596,81615,Issues,11096
1597,81615,Rules,11073
1598,81615,Web API,11100
1599,81605,Web,11366
1600,81598,Documentation,11067
1601,81598,Web,11366
1602,81507,Web,11366
1603,81504,Web,11366
1604,81502,Web,11366
1605,81481,Branch & PR,11094
1606,81457,Branch & PR,11094
1607,81457,Quality Gate,11101
1608,81448,Branch & PR,11094
1609,81446,Branch & PR,11094
1610,81442,Branch & PR,11094
1611,81442,Quality Gate,11101
1612,81442,Web,11366
1613,81435,Branch & PR,11094
1614,81435,Web,11366
1615,81396,Web,11366
1616,81391,Issues,11096
1617,81391,Web,11366
1618,81376,Web,11366
1619,81366,Web,11366
1620,81365,Web,11366
1621,81358,Branch & PR,11094
1622,81328,Database,11077
1623,81327,Web,11366
1624,81054,Measures,11112
1625,81264,Web,11366
1626,81254,Branch & PR,11094
1627,81246,Authentication & Authorization,11086
1628,81246,Portfolio & Application,12272
1629,81246,Web,11366
1630,81223,Compute Engine,11118
1631,81221,UX/UI,11968
1632,81176,Issues,11096
1633,81176,UX/UI,11968
1634,81147,Issues,11096
1635,81144,Scanner,11105
1636,81144,Web,11366
1637,81144,Web API,11100
1638,81114,Web,11366
1639,81102,Web,11366
1640,81092,Web API,11100
1641,81090,Web,11366
1642,81090,Web API,11100
1643,81080,Compute Engine,11118
1644,81032,Marketplace,12172
1645,81000,Web,11366
1646,80981,Rules,11073
1647,80965,Web API,11100
1648,80899,Activity,11062
1649,80899,Branch & PR,11094
1650,80899,Web API,11100
1651,80883,Web,11366
1652,80866,Quality Profile,11074
1653,80866,Web,11366
1654,80837,Activity,11062
1655,80837,Branch & PR,11094
1656,80837,Web API,11100
1657,80836,Activity,11062
1658,80836,Branch & PR,11094
1659,80836,Web API,11100
1660,80824,Activity,11062
1661,80824,Branch & PR,11094
1662,80824,Web API,11100
1663,80823,Quality Gate,11101
1664,80823,Web,11366
1665,80822,Database,11077
1666,80804,Documentation,11067
1667,80795,Web,11366
1668,80794,Scanner,11105
1669,80781,Measures,11112
1670,80781,Scalability,11114
1671,80781,Web API,11100
1672,80778,Web,11366
1673,80776,Documentation,11067
1674,80764,Database,11077
1675,80764,ElasticSearch,11119
1676,80713,Authentication & Authorization,11086
1677,80713,Web API,11100
1678,80707,Coverage & Tests,11091
1679,80707,Scanner,11105
1680,80703,Documentation,11067
1681,80703,Web,11366
1682,80702,Branch & PR,11094
1683,80659,Coverage & Tests,11091
1684,80654,Activity,11062
1685,80654,Branch & PR,11094
1686,80648,Coverage & Tests,11091
1687,80648,Web API,11100
1688,80645,Scanner,11105
1689,80641,Activity,11062
1690,80641,Branch & PR,11094
1691,80640,Activity,11062
1692,80640,Branch & PR,11094
1693,80639,Activity,11062
1694,80639,Branch & PR,11094
1695,80638,Activity,11062
1696,80638,Branch & PR,11094
1697,80637,Activity,11062
1698,80637,Branch & PR,11094
1699,80637,Web API,11100
1700,80617,Web,11366
1701,80605,Web,11366
1702,80574,Webhook,11912
1703,80552,Compute Engine,11118
1704,80535,Plugin API,11065
1705,80535,Scm,11117
